DATE TIME,VLC
2016-10-14,47.0
2016-10-15,48.0
2016-10-16,37.0
2016-10-17,41.0
2016-10-18,49.0
2016-10-19,59.0
2016-10-20,61.0
2016-10-21,57.0
2016-10-22,55.0
2016-10-23,51.0
2016-10-24,42.0
2016-10-25,48.0
2016-10-26,55.0
2016-10-27,50.0
2016-10-28,40.0
2016-10-29,47.0
2016-10-30,37.0
2016-10-31,47.0
2016-11-01,41.0
2016-11-02,57.0
2016-11-03,57.0
2016-11-04,52.0
2016-11-05,52.0
2016-11-06,45.0
2016-11-07,54.0
2016-11-08,57.0
2016-11-09,55.0
2016-11-10,56.0
2016-11-11,50.0
2016-11-12,49.0
2016-11-13,55.0
2016-11-14,58.0
2016-11-15,52.0
2016-11-16,34.0
2016-11-17,38.0
2016-11-18,48.0
2016-11-19,44.0
2016-11-20,39.0
2016-11-21,29.0
2016-11-22,42.0
2016-11-23,33.0
2016-11-24,41.0
2016-11-25,40.0
2016-11-26,32.0
2016-11-27,24.0
2016-11-28,32.0
2016-11-29,39.0
2016-11-30,34.0
2016-12-01,34.0
2016-12-02,33.0
2016-12-03,41.0
2016-12-04,45.0
2016-12-05,37.0
2016-12-06,27.0
2016-12-07,36.0
2016-12-08,33.0
2016-12-09,41.0
2016-12-10,33.0
2016-12-11,36.0
2016-12-12,36.0
2016-12-13,33.0
2016-12-14,42.0
2016-12-15,34.0
2016-12-16,29.0
2016-12-17,32.0
2016-12-18,33.0
2016-12-19,47.0
2016-12-20,49.0
2016-12-21,42.0
2016-12-22,40.0
2016-12-23,26.0
2016-12-24,20.0
2016-12-25,28.0
2016-12-26,39.0
2016-12-27,43.0
2016-12-28,52.0
2016-12-29,51.0
2016-12-30,38.0
2016-12-31,37.0
2017-01-01,33.0
2017-01-02,21.0
2017-01-03,23.0
2017-01-04,27.0
2017-01-05,27.0
2017-01-06,30.0
2017-01-07,31.0
2017-01-08,34.0
2017-01-09,30.0
2017-01-10,26.0
2017-01-11,26.0
2017-01-12,25.0
2017-01-13,29.0
2017-01-14,41.0
2017-01-15,45.0
2017-01-16,41.0
2017-01-17,48.0
2017-01-18,36.0
2017-01-19,25.0
2017-01-20,23.0
2017-01-21,23.0
2017-01-22,26.0
2017-01-23,18.0
2017-01-24,23.0
2017-01-25,27.0
2017-01-26,25.0
2017-01-27,33.0
2017-01-28,53.0
2017-01-29,56.0
2017-01-30,55.0
2017-01-31,50.0
2017-02-01,43.0
2017-02-02,38.0
2017-02-03,
2017-02-04,42.0
2017-02-05,36.0
2017-02-06,29.0
2017-02-07,32.0
2017-02-08,35.0
2017-02-09,37.0
2017-02-10,29.0
2017-02-11,27.0
2017-02-12,36.0
2017-02-13,49.0
2017-02-14,50.0
2017-02-15,51.0
2017-02-16,36.0
2017-02-17,29.0
2017-02-18,39.0
2017-02-19,34.0
2017-02-20,29.0
2017-02-21,28.0
2017-02-22,27.0
2017-02-23,19.0
2017-02-24,26.0
2017-02-25,28.0
2017-02-26,32.0
2017-02-27,25.0
2017-02-28,33.0
2017-03-01,40.0
2017-03-02,49.0
2017-03-03,48.0
2017-03-04,37.0
2017-03-05,18.0
2017-03-06,32.0
2017-03-07,43.0
2017-03-08,51.0
2017-03-09,56.0
2017-03-10,52.0
2017-03-11,53.0
2017-03-12,59.0
2017-03-13,61.0
2017-03-14,55.0
2017-03-15,50.0
2017-03-16,54.0
2017-03-17,57.0
2017-03-18,48.0
2017-03-19,47.0
2017-03-20,49.0
2017-03-21,35.0
2017-03-22,31.0
2017-03-23,41.0
2017-03-24,33.0
2017-03-25,39.0
2017-03-26,38.0
2017-03-27,39.0
2017-03-28,46.0
2017-03-29,58.0
2017-03-30,33.0
2017-03-31,34.0
2017-04-01,57.0
2017-04-02,55.0
2017-04-03,42.0
2017-04-04,49.0
2017-04-05,53.0
2017-04-06,38.0
2017-04-07,31.0
2017-04-08,23.0
2017-04-09,41.0
2017-04-10,45.0
2017-04-11,38.0
2017-04-12,50.0
2017-04-13,30.0
2017-04-14,45.0
2017-04-15,51.0
2017-04-16,50.0
2017-04-17,42.0
2017-04-18,33.0
2017-04-19,48.0
2017-04-20,49.0
2017-04-21,61.0
2017-04-22,58.0
2017-04-23,45.0
2017-04-24,39.0
2017-04-25,50.0
2017-04-26,43.0
2017-04-27,49.0
2017-04-28,38.0
2017-04-29,49.0
2017-04-30,56.0
2017-05-01,54.0
2017-05-02,59.0
2017-05-03,64.0
2017-05-04,62.0
2017-05-05,57.0
2017-05-06,42.0
2017-05-07,33.0
2017-05-08,47.0
2017-05-09,53.0
2017-05-10,56.0
2017-05-11,59.0
2017-05-12,45.0
2017-05-13,43.0
2017-05-14,40.0
2017-05-15,35.0
2017-05-16,42.0
2017-05-17,48.0
2017-05-18,43.0
2017-05-19,56.0
2017-05-20,59.0
2017-05-21,60.0
2017-05-22,65.0
2017-05-23,68.0
2017-05-24,61.0
2017-05-25,56.0
2017-05-26,59.0
2017-05-27,60.0
2017-05-28,62.0
2017-05-29,62.0
2017-05-30,62.0
2017-05-31,48.0
2017-06-01,58.0
2017-06-02,65.0
2017-06-03,63.0
2017-06-04,59.0
2017-06-05,65.0
2017-06-06,65.0
2017-06-07,65.0
2017-06-08,53.0
2017-06-09,56.0
2017-06-10,55.0
2017-06-11,38.0
2017-06-12,47.0
2017-06-13,59.0
2017-06-14,65.0
2017-06-15,68.0
2017-06-16,71.0
2017-06-17,73.0
2017-06-18,73.0
2017-06-19,74.0
2017-06-20,75.0
2017-06-21,73.0
2017-06-22,72.0
2017-06-23,74.0
2017-06-24,71.0
2017-06-25,70.0
2017-06-26,64.0
2017-06-27,64.0
2017-06-28,62.0
2017-06-29,67.0
2017-06-30,69.0
2017-07-01,68.0
2017-07-02,67.0
2017-07-03,67.0
2017-07-04,66.0
2017-07-05,66.0
2017-07-06,69.0
2017-07-07,72.0
2017-07-08,72.0
2017-07-09,69.0
2017-07-10,67.0
2017-07-11,65.0
2017-07-12,67.0
2017-07-13,67.0
2017-07-14,67.0
2017-07-15,72.0
2017-07-16,69.0
2017-07-17,67.0
2017-07-18,63.0
2017-07-19,67.0
2017-07-20,67.0
2017-07-21,69.0
2017-07-22,72.0
2017-07-23,71.0
2017-07-24,63.0
2017-07-25,63.0
2017-07-26,66.0
2017-07-27,66.0
2017-07-28,67.0
2017-07-29,67.0
2017-07-30,69.0
2017-07-31,69.0
2017-08-01,72.0
2017-08-02,71.0
2017-08-03,69.0
2017-08-04,63.0
2017-08-05,62.0
2017-08-06,60.0
2017-08-07,63.0
2017-08-08,65.0
2017-08-09,64.0
2017-08-10,66.0
2017-08-11,65.0
2017-08-12,65.0
2017-08-13,64.0
2017-08-14,60.0
2017-08-15,62.0
2017-08-16,62.0
2017-08-17,66.0
2017-08-18,67.0
2017-08-19,65.0
2017-08-20,65.0
2017-08-21,61.0
2017-08-22,62.0
2017-08-23,62.0
2017-08-24,66.0
2017-08-25,64.0
2017-08-26,67.0
2017-08-27,69.0
2017-08-28,70.0
2017-08-29,69.0
2017-08-30,66.0
2017-08-31,65.0
2017-09-01,67.0
2017-09-02,72.0
2017-09-03,70.0
2017-09-04,66.0
2017-09-05,68.0
2017-09-06,63.0
2017-09-07,62.0
2017-09-08,60.0
2017-09-09,58.0
2017-09-10,61.0
2017-09-11,61.0
2017-09-12,60.0
2017-09-13,61.0
2017-09-14,54.0
2017-09-15,54.0
2017-09-16,52.0
2017-09-17,55.0
2017-09-18,55.0
2017-09-19,55.0
2017-09-20,51.0
2017-09-21,38.0
2017-09-22,41.0
2017-09-23,46.0
2017-09-24,47.0
2017-09-25,52.0
2017-09-26,46.0
2017-09-27,53.0
2017-09-28,54.0
2017-09-29,53.0
2017-09-30,53.0
2017-10-01,55.0
2017-10-02,47.0
2017-10-03,40.0
2017-10-04,52.0
2017-10-05,52.0
2017-10-06,64.0
2017-10-07,61.0
2017-10-08,57.0
2017-10-09,60.0
2017-10-10,54.0
2017-10-11,49.0
2017-10-12,49.0
2017-10-13,51.0
2017-10-14,60.0
2017-10-15,61.0
2017-10-16,61.0
2017-10-17,54.0
2017-10-18,56.0
2017-10-19,52.0
2017-10-20,36.0
2017-10-21,55.0
2017-10-22,62.0
2017-10-23,67.0
2017-10-24,67.0
2017-10-25,63.0
2017-10-26,62.0
2017-10-27,64.0
2017-10-28,62.0
2017-10-29,59.0
2017-10-30,54.0
2017-10-31,50.0
2017-11-01,54.0
2017-11-02,51.0
2017-11-03,36.0
2017-11-04,33.0
2017-11-05,37.0
2017-11-06,41.0
2017-11-07,46.0
2017-11-08,43.0
2017-11-09,45.0
2017-11-10,43.0
2017-11-11,49.0
2017-11-12,48.0
2017-11-13,46.0
2017-11-14,44.0
2017-11-15,37.0
2017-11-16,32.0
2017-11-17,40.0
2017-11-18,49.0
2017-11-19,51.0
2017-11-20,47.0
2017-11-21,56.0
2017-11-22,60.0
2017-11-23,55.0
2017-11-24,53.0
2017-11-25,55.0
2017-11-26,48.0
2017-11-27,39.0
2017-11-28,50.0
2017-11-29,50.0
2017-11-30,48.0
2017-12-01,45.0
2017-12-02,46.0
2017-12-03,32.0
2017-12-04,24.0
2017-12-05,40.0
2017-12-06,41.0
2017-12-07,43.0
2017-12-08,51.0
2017-12-09,49.0
2017-12-10,52.0
2017-12-11,52.0
2017-12-12,54.0
2017-12-13,56.0
2017-12-14,50.0
2017-12-15,49.0
2017-12-16,32.0
2017-12-17,40.0
2017-12-18,46.0
2017-12-19,44.0
2017-12-20,31.0
2017-12-21,30.0
2017-12-22,42.0
2017-12-23,45.0
2017-12-24,45.0
2017-12-25,44.0
2017-12-26,46.0
2017-12-27,48.0
2017-12-28,52.0
2017-12-29,54.0
2017-12-30,50.0
2017-12-31,43.0
2018-01-01,49.0
2018-01-02,47.0
2018-01-03,51.0
2018-01-04,42.0
2018-01-05,45.0
2018-01-06,33.0
2018-01-07,49.0
2018-01-08,34.0
2018-01-09,39.0
2018-01-10,34.0
2018-01-11,40.0
2018-01-12,50.0
2018-01-13,55.0
2018-01-14,49.0
2018-01-15,48.0
2018-01-16,43.0
2018-01-17,47.0
2018-01-18,42.0
2018-01-19,27.0
2018-01-20,20.0
2018-01-21,33.0
2018-01-22,33.0
2018-01-23,43.0
2018-01-24,37.0
2018-01-25,21.0
2018-01-26,37.0
2018-01-27,41.0
2018-01-28,54.0
2018-01-29,54.0
2018-01-30,52.0
2018-01-31,52.0
2018-02-01,52.0
2018-02-02,54.0
2018-02-03,54.0
2018-02-04,53.0
2018-02-05,51.0
2018-02-06,46.0
2018-02-07,52.0
2018-02-08,57.0
2018-02-09,53.0
2018-02-10,45.0
2018-02-11,40.0
2018-02-12,22.0
2018-02-13,31.0
2018-02-14,32.0
2018-02-15,33.0
2018-02-16,47.0
2018-02-17,49.0
2018-02-18,33.0
2018-02-19,13.0
2018-02-20,23.0
2018-02-21,21.0
2018-02-22,12.0
2018-02-23,14.0
2018-02-24,31.0
2018-02-25,40.0
2018-02-26,19.0
2018-02-27,24.0
2018-02-28,36.0
2018-03-01,22.0
2018-03-02,23.0
2018-03-03,16.0
2018-03-04,32.0
2018-03-05,44.0
2018-03-06,46.0
2018-03-07,39.0
2018-03-08,46.0
2018-03-09,44.0
2018-03-10,43.0
2018-03-11,50.0
2018-03-12,46.0
2018-03-13,44.0
2018-03-14,29.0
2018-03-15,26.0
2018-03-16,20.0
2018-03-17,25.0
2018-03-18,32.0
2018-03-19,41.0
2018-03-20,38.0
2018-03-21,33.0
2018-03-22,31.0
2018-03-23,39.0
2018-03-24,33.0
2018-03-25,30.0
2018-03-26,26.0
2018-03-27,41.0
2018-03-28,52.0
2018-03-29,47.0
2018-03-30,55.0
2018-03-31,55.0
2018-04-01,56.0
2018-04-02,50.0
2018-04-03,51.0
2018-04-04,54.0
2018-04-05,50.0
2018-04-06,41.0
2018-04-07,42.0
2018-04-08,53.0
2018-04-09,61.0
2018-04-10,55.0
2018-04-11,50.0
2018-04-12,29.0
2018-04-13,43.0
2018-04-14,51.0
2018-04-15,48.0
2018-04-16,26.0
2018-04-17,41.0
2018-04-18,40.0
2018-04-19,29.0
2018-04-20,51.0
2018-04-21,61.0
2018-04-22,58.0
2018-04-23,59.0
2018-04-24,59.0
2018-04-25,61.0
2018-04-26,61.0
2018-04-27,51.0
2018-04-28,46.0
2018-04-29,38.0
2018-04-30,43.0
2018-05-01,37.0
2018-05-02,45.0
2018-05-03,51.0
2018-05-04,58.0
2018-05-05,59.0
2018-05-06,60.0
2018-05-07,66.0
2018-05-08,66.0
2018-05-09,58.0
2018-05-10,61.0
2018-05-11,52.0
2018-05-12,45.0
2018-05-13,44.0
2018-05-14,47.0
2018-05-15,53.0
2018-05-16,48.0
2018-05-17,52.0
2018-05-18,53.0
2018-05-19,54.0
2018-05-20,53.0
2018-05-21,43.0
2018-05-22,47.0
2018-05-23,56.0
2018-05-24,59.0
2018-05-25,38.0
2018-05-26,47.0
2018-05-27,48.0
2018-05-28,60.0
2018-05-29,56.0
2018-05-30,53.0
2018-05-31,45.0
2018-06-01,62.0
2018-06-02,63.0
2018-06-03,63.0
2018-06-04,64.0
2018-06-05,60.0
2018-06-06,55.0
2018-06-07,56.0
2018-06-08,61.0
2018-06-09,52.0
2018-06-10,59.0
2018-06-11,66.0
2018-06-12,67.0
2018-06-13,66.0
2018-06-14,62.0
2018-06-15,60.0
2018-06-16,58.0
2018-06-17,48.0
2018-06-18,57.0
2018-06-19,65.0
2018-06-20,69.0
2018-06-21,68.0
2018-06-22,70.0
2018-06-23,70.0
2018-06-24,70.0
2018-06-25,70.0
2018-06-26,70.0
2018-06-27,66.0
2018-06-28,59.0
2018-06-29,64.0
2018-06-30,67.0
2018-07-01,68.0
2018-07-02,68.0
2018-07-03,63.0
2018-07-04,64.0
2018-07-05,66.0
2018-07-06,69.0
2018-07-07,69.0
2018-07-08,69.0
2018-07-09,68.0
2018-07-10,70.0
2018-07-11,67.0
2018-07-12,64.0
2018-07-13,62.0
2018-07-14,69.0
2018-07-15,69.0
2018-07-16,72.0
2018-07-17,75.0
2018-07-18,76.0
2018-07-19,72.0
2018-07-20,65.0
2018-07-21,67.0
2018-07-22,67.0
2018-07-23,69.0
2018-07-24,71.0
2018-07-25,73.0
2018-07-26,74.0
2018-07-27,73.0
2018-07-28,71.0
2018-07-29,72.0
2018-07-30,72.0
2018-07-31,69.0
2018-08-01,70.0
2018-08-02,70.0
2018-08-03,69.0
2018-08-04,65.0
2018-08-05,66.0
2018-08-06,70.0
2018-08-07,74.0
2018-08-08,73.0
2018-08-09,73.0
2018-08-10,73.0
2018-08-11,71.0
2018-08-12,68.0
2018-08-13,66.0
2018-08-14,66.0
2018-08-15,65.0
2018-08-16,69.0
2018-08-17,68.0
2018-08-18,70.0
2018-08-19,71.0
2018-08-20,67.0
2018-08-21,64.0
2018-08-22,65.0
2018-08-23,66.0
2018-08-24,64.0
