DATE TIME,TMR
2016-07-05,72.0
2016-07-06,71.0
2016-07-07,70.0
2016-07-08,70.0
2016-07-09,68.0
2016-07-10,66.0
2016-07-11,70.0
2016-07-12,71.0
2016-07-13,78.0
2016-07-14,78.0
2016-07-15,79.0
2016-07-16,75.0
2016-07-17,73.0
2016-07-18,72.0
2016-07-19,73.0
2016-07-20,77.0
2016-07-21,76.0
2016-07-22,79.0
2016-07-23,82.0
2016-07-24,83.0
2016-07-25,81.0
2016-07-26,83.0
2016-07-27,84.0
2016-07-28,85.0
2016-07-29,86.0
2016-07-30,81.0
2016-07-31,78.0
2016-08-01,78.0
2016-08-02,80.0
2016-08-03,78.0
2016-08-04,75.0
2016-08-05,72.0
2016-08-06,73.0
2016-08-07,71.0
2016-08-08,72.0
2016-08-09,71.0
2016-08-10,71.0
2016-08-11,74.0
2016-08-12,76.0
2016-08-13,79.0
2016-08-14,79.0
2016-08-15,78.0
2016-08-16,75.0
2016-08-17,76.0
2016-08-18,77.0
2016-08-19,75.0
2016-08-20,75.0
2016-08-21,72.0
2016-08-22,72.0
2016-08-23,73.0
2016-08-24,74.0
2016-08-25,72.0
2016-08-26,70.0
2016-08-27,73.0
2016-08-28,77.0
2016-08-29,81.0
2016-08-30,77.0
2016-08-31,75.0
2016-09-01,72.0
2016-09-02,71.0
2016-09-03,63.0
2016-09-04,61.0
2016-09-05,64.0
2016-09-06,71.0
2016-09-07,73.0
2016-09-08,73.0
2016-09-09,76.0
2016-09-10,77.0
2016-09-11,69.0
2016-09-12,64.0
2016-09-13,50.0
2016-09-14,60.0
2016-09-15,65.0
2016-09-16,68.0
2016-09-17,70.0
2016-09-18,76.0
2016-09-19,76.0
2016-09-20,70.0
2016-09-21,57.0
2016-09-22,47.0
2016-09-23,55.0
2016-09-24,69.0
2016-09-25,74.0
2016-09-26,71.0
2016-09-27,73.0
2016-09-28,70.0
2016-09-29,67.0
2016-09-30,65.0
2016-10-01,61.0
2016-10-02,48.0
2016-10-03,44.0
2016-10-04,55.0
2016-10-05,52.0
2016-10-06,58.0
2016-10-07,64.0
2016-10-08,67.0
2016-10-09,65.0
2016-10-10,63.0
2016-10-11,62.0
2016-10-12,61.0
2016-10-13,66.0
2016-10-14,57.0
2016-10-15,54.0
2016-10-16,45.0
2016-10-17,48.0
2016-10-18,52.0
2016-10-19,65.0
2016-10-20,68.0
2016-10-21,66.0
2016-10-22,63.0
2016-10-23,60.0
2016-10-24,51.0
2016-10-25,57.0
2016-10-26,61.0
2016-10-27,58.0
2016-10-28,46.0
2016-10-29,52.0
2016-10-30,45.0
2016-10-31,49.0
2016-11-01,42.0
2016-11-02,54.0
2016-11-03,57.0
2016-11-04,58.0
2016-11-05,58.0
2016-11-06,53.0
2016-11-07,61.0
2016-11-08,66.0
2016-11-09,64.0
2016-11-10,61.0
2016-11-11,59.0
2016-11-12,57.0
2016-11-13,63.0
2016-11-14,69.0
2016-11-15,64.0
2016-11-16,40.0
2016-11-17,44.0
2016-11-18,52.0
2016-11-19,50.0
2016-11-20,46.0
2016-11-21,36.0
2016-11-22,45.0
2016-11-23,40.0
2016-11-24,50.0
2016-11-25,49.0
2016-11-26,37.0
2016-11-27,31.0
2016-11-28,37.0
2016-11-29,38.0
2016-11-30,44.0
2016-12-01,38.0
2016-12-02,39.0
2016-12-03,57.0
2016-12-04,56.0
2016-12-05,47.0
2016-12-06,41.0
2016-12-07,47.0
2016-12-08,41.0
2016-12-09,46.0
2016-12-10,43.0
2016-12-11,51.0
2016-12-12,44.0
2016-12-13,44.0
2016-12-14,53.0
2016-12-15,43.0
2016-12-16,35.0
2016-12-17,38.0
2016-12-18,43.0
2016-12-19,57.0
2016-12-20,58.0
2016-12-21,49.0
2016-12-22,46.0
2016-12-23,33.0
2016-12-24,30.0
2016-12-25,29.0
2016-12-26,42.0
2016-12-27,54.0
2016-12-28,56.0
2016-12-29,56.0
2016-12-30,44.0
2016-12-31,37.0
2017-01-01,43.0
2017-01-02,24.0
2017-01-03,33.0
2017-01-04,34.0
2017-01-05,35.0
2017-01-06,40.0
2017-01-07,38.0
2017-01-08,42.0
2017-01-09,36.0
2017-01-10,33.0
2017-01-11,32.0
2017-01-12,28.0
2017-01-13,37.0
2017-01-14,46.0
2017-01-15,48.0
2017-01-16,46.0
2017-01-17,52.0
2017-01-18,38.0
2017-01-19,30.0
2017-01-20,29.0
2017-01-21,32.0
2017-01-22,33.0
2017-01-23,23.0
2017-01-24,28.0
2017-01-25,
2017-01-26,32.0
2017-01-27,45.0
2017-01-28,56.0
2017-01-29,58.0
2017-01-30,59.0
2017-01-31,60.0
2017-02-01,50.0
2017-02-02,43.0
2017-02-03,
2017-02-04,48.0
2017-02-05,43.0
2017-02-06,33.0
2017-02-07,39.0
2017-02-08,44.0
2017-02-09,46.0
2017-02-10,33.0
2017-02-11,42.0
2017-02-12,53.0
2017-02-13,49.0
2017-02-14,57.0
2017-02-15,56.0
2017-02-16,40.0
2017-02-17,32.0
2017-02-18,39.0
2017-02-19,45.0
2017-02-20,34.0
2017-02-21,33.0
2017-02-22,37.0
2017-02-23,31.0
2017-02-24,34.0
2017-02-25,36.0
2017-02-26,39.0
2017-02-27,32.0
2017-02-28,38.0
2017-03-01,48.0
2017-03-02,55.0
2017-03-03,56.0
2017-03-04,45.0
2017-03-05,26.0
2017-03-06,37.0
2017-03-07,51.0
2017-03-08,59.0
2017-03-09,64.0
2017-03-10,60.0
2017-03-11,61.0
2017-03-12,62.0
2017-03-13,65.0
2017-03-14,64.0
2017-03-15,58.0
2017-03-16,60.0
2017-03-17,64.0
2017-03-18,56.0
2017-03-19,54.0
2017-03-20,52.0
2017-03-21,40.0
2017-03-22,34.0
2017-03-23,44.0
2017-03-24,45.0
2017-03-25,48.0
2017-03-26,46.0
2017-03-27,41.0
2017-03-28,55.0
2017-03-29,63.0
2017-03-30,40.0
2017-03-31,52.0
2017-04-01,55.0
2017-04-02,59.0
2017-04-03,52.0
2017-04-04,55.0
2017-04-05,60.0
2017-04-06,49.0
2017-04-07,36.0
2017-04-08,31.0
2017-04-09,48.0
2017-04-10,53.0
2017-04-11,46.0
2017-04-12,52.0
2017-04-13,35.0
2017-04-14,50.0
2017-04-15,58.0
2017-04-16,55.0
2017-04-17,48.0
2017-04-18,40.0
2017-04-19,51.0
2017-04-20,51.0
2017-04-21,63.0
2017-04-22,62.0
2017-04-23,52.0
2017-04-24,48.0
2017-04-25,49.0
2017-04-26,51.0
2017-04-27,52.0
2017-04-28,47.0
2017-04-29,54.0
2017-04-30,59.0
2017-05-01,64.0
2017-05-02,66.0
2017-05-03,69.0
2017-05-04,70.0
2017-05-05,62.0
2017-05-06,42.0
2017-05-07,50.0
2017-05-08,57.0
2017-05-09,61.0
2017-05-10,58.0
2017-05-11,61.0
2017-05-12,47.0
2017-05-13,46.0
2017-05-14,44.0
2017-05-15,35.0
2017-05-16,47.0
2017-05-17,46.0
2017-05-18,53.0
2017-05-19,59.0
2017-05-20,63.0
2017-05-21,66.0
2017-05-22,72.0
2017-05-23,73.0
2017-05-24,69.0
2017-05-25,61.0
2017-05-26,60.0
2017-05-27,64.0
2017-05-28,67.0
2017-05-29,70.0
2017-05-30,70.0
2017-05-31,49.0
2017-06-01,60.0
2017-06-02,71.0
2017-06-03,72.0
2017-06-04,68.0
2017-06-05,70.0
2017-06-06,71.0
2017-06-07,70.0
2017-06-08,60.0
2017-06-09,60.0
2017-06-10,53.0
2017-06-11,39.0
2017-06-12,45.0
2017-06-13,61.0
2017-06-14,66.0
2017-06-15,71.0
2017-06-16,79.0
2017-06-17,78.0
2017-06-18,84.0
2017-06-19,85.0
2017-06-20,81.0
2017-06-21,79.0
2017-06-22,81.0
2017-06-23,83.0
2017-06-24,80.0
2017-06-25,77.0
2017-06-26,75.0
2017-06-27,72.0
2017-06-28,71.0
2017-06-29,72.0
2017-06-30,81.0
2017-07-01,75.0
2017-07-02,74.0
2017-07-03,74.0
2017-07-04,79.0
2017-07-05,79.0
2017-07-06,80.0
2017-07-07,84.0
2017-07-08,84.0
2017-07-09,82.0
2017-07-10,78.0
2017-07-11,76.0
2017-07-12,77.0
2017-07-13,76.0
2017-07-14,77.0
2017-07-15,79.0
2017-07-16,81.0
2017-07-17,79.0
2017-07-18,76.0
2017-07-19,75.0
2017-07-20,74.0
2017-07-21,75.0
2017-07-22,80.0
2017-07-23,83.0
2017-07-24,76.0
2017-07-25,75.0
2017-07-26,75.0
2017-07-27,77.0
2017-07-28,77.0
2017-07-29,76.0
2017-07-30,78.0
2017-07-31,82.0
2017-08-01,85.0
2017-08-02,81.0
2017-08-03,75.0
2017-08-04,74.0
2017-08-05,74.0
2017-08-06,72.0
2017-08-07,73.0
2017-08-08,73.0
2017-08-09,72.0
2017-08-10,73.0
2017-08-11,76.0
2017-08-12,75.0
2017-08-13,73.0
2017-08-14,68.0
2017-08-15,66.0
2017-08-16,74.0
2017-08-17,75.0
2017-08-18,77.0
2017-08-19,78.0
2017-08-20,74.0
2017-08-21,71.0
2017-08-22,72.0
2017-08-23,75.0
2017-08-24,74.0
2017-08-25,76.0
2017-08-26,81.0
2017-08-27,81.0
2017-08-28,87.0
2017-08-29,83.0
2017-08-30,81.0
2017-08-31,81.0
2017-09-01,79.0
2017-09-02,82.0
2017-09-03,79.0
2017-09-04,77.0
2017-09-05,74.0
2017-09-06,73.0
2017-09-07,70.0
2017-09-08,67.0
2017-09-09,67.0
2017-09-10,72.0
2017-09-11,73.0
2017-09-12,72.0
2017-09-13,66.0
2017-09-14,62.0
2017-09-15,60.0
2017-09-16,64.0
2017-09-17,63.0
2017-09-18,63.0
2017-09-19,61.0
2017-09-20,60.0
2017-09-21,43.0
2017-09-22,46.0
2017-09-23,45.0
2017-09-24,53.0
2017-09-25,58.0
2017-09-26,59.0
2017-09-27,62.0
2017-09-28,64.0
2017-09-29,64.0
2017-09-30,61.0
2017-10-01,62.0
2017-10-02,52.0
2017-10-03,46.0
2017-10-04,57.0
2017-10-05,60.0
2017-10-06,68.0
2017-10-07,70.0
2017-10-08,65.0
2017-10-09,60.0
2017-10-10,60.0
2017-10-11,57.0
2017-10-12,57.0
2017-10-13,60.0
2017-10-14,68.0
2017-10-15,69.0
2017-10-16,68.0
2017-10-17,67.0
2017-10-18,66.0
2017-10-19,58.0
2017-10-20,41.0
2017-10-21,57.0
2017-10-22,66.0
2017-10-23,77.0
2017-10-24,74.0
2017-10-25,70.0
2017-10-26,70.0
2017-10-27,70.0
2017-10-28,70.0
2017-10-29,68.0
2017-10-30,61.0
2017-10-31,61.0
2017-11-01,57.0
2017-11-02,46.0
2017-11-03,38.0
2017-11-04,42.0
2017-11-05,45.0
2017-11-06,49.0
2017-11-07,53.0
2017-11-08,49.0
2017-11-09,51.0
2017-11-10,48.0
2017-11-11,56.0
2017-11-12,54.0
2017-11-13,55.0
2017-11-14,51.0
2017-11-15,52.0
2017-11-16,39.0
2017-11-17,43.0
2017-11-18,57.0
2017-11-19,58.0
2017-11-20,56.0
2017-11-21,64.0
2017-11-22,67.0
2017-11-23,64.0
2017-11-24,61.0
2017-11-25,62.0
2017-11-26,55.0
2017-11-27,37.0
2017-11-28,50.0
2017-11-29,54.0
2017-11-30,55.0
2017-12-01,54.0
2017-12-02,51.0
2017-12-03,38.0
2017-12-04,40.0
2017-12-05,53.0
2017-12-06,57.0
2017-12-07,57.0
2017-12-08,58.0
2017-12-09,57.0
2017-12-10,58.0
2017-12-11,59.0
2017-12-12,62.0
2017-12-13,65.0
2017-12-14,62.0
2017-12-15,59.0
2017-12-16,43.0
2017-12-17,43.0
2017-12-18,51.0
2017-12-19,53.0
2017-12-20,39.0
2017-12-21,39.0
2017-12-22,50.0
2017-12-23,54.0
2017-12-24,52.0
2017-12-25,53.0
2017-12-26,56.0
2017-12-27,56.0
2017-12-28,60.0
2017-12-29,63.0
2017-12-30,58.0
2017-12-31,53.0
2018-01-01,56.0
2018-01-02,52.0
2018-01-03,53.0
2018-01-04,47.0
2018-01-05,48.0
2018-01-06,40.0
2018-01-07,53.0
2018-01-08,40.0
2018-01-09,37.0
2018-01-10,37.0
2018-01-11,52.0
2018-01-12,56.0
2018-01-13,59.0
2018-01-14,57.0
2018-01-15,53.0
2018-01-16,51.0
2018-01-17,55.0
2018-01-18,52.0
2018-01-19,34.0
2018-01-20,31.0
2018-01-21,37.0
2018-01-22,42.0
2018-01-23,49.0
2018-01-24,44.0
2018-01-25,31.0
2018-01-26,38.0
2018-01-27,54.0
2018-01-28,62.0
2018-01-29,63.0
2018-01-30,60.0
2018-01-31,59.0
2018-02-01,60.0
2018-02-02,60.0
2018-02-03,59.0
2018-02-04,59.0
2018-02-05,58.0
2018-02-06,60.0
2018-02-07,56.0
2018-02-08,59.0
2018-02-09,59.0
2018-02-10,49.0
2018-02-11,47.0
2018-02-12,27.0
2018-02-13,39.0
2018-02-14,39.0
2018-02-15,42.0
2018-02-16,49.0
2018-02-17,53.0
2018-02-18,41.0
2018-02-19,16.0
2018-02-20,25.0
2018-02-21,29.0
2018-02-22,20.0
2018-02-23,26.0
2018-02-24,34.0
2018-02-25,43.0
2018-02-26,27.0
2018-02-27,30.0
2018-02-28,41.0
2018-03-01,28.0
2018-03-02,29.0
2018-03-03,27.0
2018-03-04,32.0
2018-03-05,53.0
2018-03-06,53.0
2018-03-07,46.0
2018-03-08,53.0
2018-03-09,51.0
2018-03-10,44.0
2018-03-11,49.0
2018-03-12,52.0
2018-03-13,43.0
2018-03-14,33.0
2018-03-15,36.0
2018-03-16,26.0
2018-03-17,31.0
2018-03-18,40.0
2018-03-19,46.0
2018-03-20,42.0
2018-03-21,40.0
2018-03-22,38.0
2018-03-23,49.0
2018-03-24,38.0
2018-03-25,36.0
2018-03-26,39.0
2018-03-27,54.0
2018-03-28,58.0
2018-03-29,59.0
2018-03-30,60.0
2018-03-31,59.0
2018-04-01,59.0
2018-04-02,57.0
2018-04-03,54.0
2018-04-04,58.0
2018-04-05,57.0
2018-04-06,49.0
2018-04-07,47.0
2018-04-08,55.0
2018-04-09,66.0
2018-04-10,60.0
2018-04-11,52.0
2018-04-12,35.0
2018-04-13,54.0
2018-04-14,55.0
2018-04-15,53.0
2018-04-16,35.0
2018-04-17,42.0
2018-04-18,42.0
2018-04-19,33.0
2018-04-20,55.0
2018-04-21,60.0
2018-04-22,62.0
2018-04-23,61.0
2018-04-24,63.0
2018-04-25,66.0
2018-04-26,66.0
2018-04-27,51.0
2018-04-28,48.0
2018-04-29,45.0
2018-04-30,39.0
2018-05-01,37.0
2018-05-02,47.0
2018-05-03,54.0
2018-05-04,62.0
2018-05-05,65.0
2018-05-06,65.0
2018-05-07,65.0
2018-05-08,73.0
2018-05-09,64.0
2018-05-10,61.0
2018-05-11,55.0
2018-05-12,49.0
2018-05-13,53.0
2018-05-14,57.0
2018-05-15,56.0
2018-05-16,51.0
2018-05-17,52.0
2018-05-18,57.0
2018-05-19,58.0
2018-05-20,57.0
2018-05-21,52.0
2018-05-22,54.0
2018-05-23,58.0
2018-05-24,62.0
2018-05-25,44.0
2018-05-26,46.0
2018-05-27,56.0
2018-05-28,65.0
2018-05-29,70.0
2018-05-30,65.0
2018-05-31,53.0
2018-06-01,64.0
2018-06-02,72.0
2018-06-03,74.0
2018-06-04,72.0
2018-06-05,68.0
2018-06-06,63.0
2018-06-07,63.0
2018-06-08,70.0
2018-06-09,61.0
2018-06-10,61.0
2018-06-11,72.0
2018-06-12,77.0
2018-06-13,74.0
2018-06-14,72.0
2018-06-15,69.0
2018-06-16,64.0
2018-06-17,54.0
2018-06-18,61.0
2018-06-19,71.0
2018-06-20,77.0
2018-06-21,78.0
2018-06-22,78.0
2018-06-23,76.0
2018-06-24,80.0
2018-06-25,77.0
2018-06-26,76.0
2018-06-27,74.0
2018-06-28,68.0
