DATE TIME,HNT
2021-12-18,42.0
2021-12-19,46.0
2021-12-20,48.0
2021-12-21,47.0
2021-12-22,43.0
2021-12-23,38.0
2021-12-24,31.0
2021-12-25,30.0
2021-12-26,24.0
2021-12-27,24.0
2021-12-28,25.0
2021-12-29,28.0
2021-12-30,33.0
2021-12-31,32.0
2022-01-01,34.0
2022-01-02,35.0
2022-01-03,36.0
2022-01-04,45.0
2022-01-05,49.0
2022-01-06,53.0
2022-01-07,43.0
2022-01-08,42.0
2022-01-09,47.0
2022-01-10,45.0
2022-01-11,57.0
2022-01-12,57.0
2022-01-13,55.0
2022-01-14,54.0
2022-01-15,55.0
2022-01-16,48.0
2022-01-17,47.0
2022-01-18,43.0
2022-01-19,49.0
2022-01-20,50.0
2022-01-21,43.0
2022-01-22,46.0
2022-01-23,47.0
2022-01-24,53.0
2022-01-25,48.0
2022-01-26,44.0
2022-01-27,53.0
2022-01-28,50.0
2022-01-29,42.0
2022-01-30,49.0
2022-01-31,47.0
2022-02-01,35.0
2022-02-02,41.0
2022-02-03,42.0
2022-02-04,42.0
2022-02-05,58.0
2022-02-06,56.0
2022-02-07,52.0
2022-02-08,60.0
2022-02-09,58.0
2022-02-10,63.0
2022-02-11,61.0
2022-02-12,59.0
2022-02-13,57.0
2022-02-14,51.0
2022-02-15,34.0
2022-02-16,43.0
2022-02-17,44.0
2022-02-18,51.0
2022-02-19,53.0
2022-02-20,47.0
2022-02-21,29.0
2022-02-22,21.0
2022-02-23,23.0
2022-02-24,32.0
2022-02-25,37.0
2022-02-26,42.0
2022-02-27,51.0
2022-02-28,60.0
2022-03-01,61.0
2022-03-02,60.0
2022-03-03,49.0
2022-03-04,32.0
2022-03-05,25.0
2022-03-06,31.0
2022-03-07,38.0
2022-03-08,42.0
2022-03-09,45.0
2022-03-10,44.0
2022-03-11,46.0
2022-03-12,51.0
2022-03-13,47.0
2022-03-14,55.0
2022-03-15,44.0
2022-03-16,46.0
2022-03-17,48.0
2022-03-18,53.0
2022-03-19,44.0
2022-03-20,48.0
2022-03-21,52.0
2022-03-22,61.0
2022-03-23,61.0
2022-03-24,62.0
2022-03-25,64.0
2022-03-26,60.0
2022-03-27,56.0
2022-03-28,39.0
2022-03-29,39.0
2022-03-30,46.0
2022-03-31,45.0
2022-04-01,56.0
2022-04-02,53.0
2022-04-03,52.0
2022-04-04,55.0
2022-04-05,53.0
2022-04-06,67.0
2022-04-07,66.0
2022-04-08,67.0
2022-04-09,58.0
2022-04-10,49.0
2022-04-11,33.0
2022-04-12,34.0
2022-04-13,39.0
2022-04-14,42.0
2022-04-15,47.0
2022-04-16,40.0
2022-04-17,56.0
2022-04-18,54.0
2022-04-19,44.0
2022-04-20,51.0
2022-04-21,37.0
2022-04-22,37.0
2022-04-23,46.0
2022-04-24,51.0
2022-04-25,57.0
2022-04-26,53.0
2022-04-27,51.0
2022-04-28,46.0
2022-04-29,53.0
2022-04-30,54.0
2022-05-01,51.0
2022-05-02,55.0
2022-05-03,53.0
2022-05-04,62.0
2022-05-05,61.0
2022-05-06,61.0
2022-05-07,52.0
2022-05-08,42.0
2022-05-09,35.0
2022-05-10,34.0
2022-05-11,39.0
2022-05-12,50.0
2022-05-13,59.0
2022-05-14,65.0
2022-05-15,65.0
2022-05-16,63.0
2022-05-17,61.0
2022-05-18,70.0
2022-05-19,67.0
2022-05-20,55.0
2022-05-21,59.0
2022-05-22,63.0
2022-05-23,64.0
2022-05-24,70.0
2022-05-25,76.0
2022-05-26,71.0
2022-05-27,64.0
2022-05-28,56.0
2022-05-29,52.0
2022-05-30,54.0
2022-05-31,59.0
2022-06-01,66.0
2022-06-02,66.0
2022-06-03,63.0
2022-06-04,59.0
2022-06-05,62.0
2022-06-06,67.0
2022-06-07,70.0
2022-06-08,71.0
2022-06-09,73.0
2022-06-10,77.0
2022-06-11,76.0
2022-06-12,67.0
2022-06-13,61.0
2022-06-14,65.0
2022-06-15,72.0
2022-06-16,73.0
2022-06-17,55.0
2022-06-18,51.0
2022-06-19,58.0
2022-06-20,67.0
2022-06-21,77.0
2022-06-22,70.0
2022-06-23,69.0
2022-06-24,73.0
2022-06-25,77.0
2022-06-26,79.0
2022-06-27,80.0
2022-06-28,80.0
2022-06-29,75.0
2022-06-30,72.0
2022-07-01,73.0
2022-07-02,68.0
2022-07-03,62.0
2022-07-04,65.0
2022-07-05,66.0
2022-07-06,68.0
2022-07-07,72.0
2022-07-08,72.0
2022-07-09,72.0
2022-07-10,76.0
2022-07-11,81.0
2022-07-12,81.0
2022-07-13,78.0
2022-07-14,81.0
2022-07-15,82.0
2022-07-16,84.0
2022-07-17,84.0
2022-07-18,75.0
2022-07-19,79.0
2022-07-20,80.0
2022-07-21,80.0
2022-07-22,79.0
2022-07-23,79.0
2022-07-24,79.0
2022-07-25,79.0
2022-07-26,79.0
2022-07-27,76.0
2022-07-28,79.0
2022-07-29,79.0
2022-07-30,80.0
2022-07-31,77.0
2022-08-01,72.0
2022-08-02,75.0
2022-08-03,78.0
2022-08-04,79.0
2022-08-05,66.0
2022-08-06,71.0
2022-08-07,77.0
2022-08-08,76.0
2022-08-09,73.0
2022-08-10,73.0
2022-08-11,75.0
2022-08-12,75.0
2022-08-13,76.0
2022-08-14,78.0
2022-08-15,80.0
2022-08-16,80.0
2022-08-17,79.0
2022-08-18,79.0
2022-08-19,78.0
2022-08-20,80.0
2022-08-21,80.0
2022-08-22,77.0
2022-08-23,81.0
2022-08-24,81.0
2022-08-25,78.0
2022-08-26,78.0
2022-08-27,77.0
2022-08-28,76.0
2022-08-29,78.0
2022-08-30,80.0
2022-08-31,82.0
2022-09-01,83.0
2022-09-02,83.0
2022-09-03,83.0
2022-09-04,84.0
2022-09-05,87.0
2022-09-06,88.0
2022-09-07,86.0
2022-09-08,81.0
2022-09-09,82.0
2022-09-10,66.0
2022-09-11,67.0
2022-09-12,66.0
2022-09-13,63.0
2022-09-14,60.0
2022-09-15,59.0
2022-09-16,63.0
2022-09-17,59.0
2022-09-18,56.0
2022-09-19,58.0
2022-09-20,50.0
2022-09-21,52.0
2022-09-22,63.0
2022-09-23,70.0
2022-09-24,73.0
2022-09-25,75.0
2022-09-26,75.0
2022-09-27,73.0
2022-09-28,73.0
2022-09-29,69.0
2022-09-30,68.0
2022-10-01,67.0
2022-10-02,68.0
2022-10-03,66.0
2022-10-04,71.0
2022-10-05,70.0
2022-10-06,71.0
2022-10-07,72.0
2022-10-08,71.0
2022-10-09,71.0
2022-10-10,68.0
2022-10-11,66.0
2022-10-12,68.0
2022-10-13,69.0
2022-10-14,69.0
2022-10-15,67.0
2022-10-16,62.0
2022-10-17,63.0
2022-10-18,66.0
2022-10-19,67.0
2022-10-20,66.0
2022-10-21,64.0
2022-10-22,48.0
2022-10-23,44.0
2022-10-24,52.0
2022-10-25,53.0
2022-10-26,
2022-10-27,
2022-10-28,
2022-10-29,
2022-10-30,
2022-10-31,
2022-11-01,
2022-11-02,
2022-11-03,28.0
2022-11-04,38.0
2022-11-05,49.0
2022-11-06,41.0
2022-11-07,36.0
2022-11-08,32.0
2022-11-09,28.0
2022-11-10,32.0
2022-11-11,33.0
2022-11-12,34.0
2022-11-13,39.0
2022-11-14,40.0
2022-11-15,45.0
2022-11-16,49.0
2022-11-17,48.0
2022-11-18,40.0
2022-11-19,43.0
2022-11-20,47.0
2022-11-21,
2022-11-22,47.0
2022-11-23,55.0
2022-11-24,56.0
2022-11-25,49.0
2022-11-26,
2022-11-27,
2022-11-28,38.0
2022-11-29,39.0
2022-11-30,39.0
2022-12-01,31.0
2022-12-02,32.0
2022-12-03,36.0
2022-12-04,36.0
2022-12-05,32.0
2022-12-06,30.0
2022-12-07,29.0
2022-12-08,31.0
2022-12-09,36.0
2022-12-10,34.0
2022-12-11,31.0
2022-12-12,24.0
2022-12-13,29.0
2022-12-14,32.0
2022-12-15,32.0
2022-12-16,32.0
2022-12-17,34.0
2022-12-18,37.0
2022-12-19,40.0
2022-12-20,40.0
2022-12-21,43.0
2022-12-22,48.0
2022-12-23,45.0
2022-12-24,55.0
2022-12-25,56.0
2022-12-26,51.0
2022-12-27,39.0
2022-12-28,32.0
2022-12-29,35.0
2022-12-30,39.0
2022-12-31,38.0
2023-01-01,30.0
2023-01-02,27.0
2023-01-03,33.0
2023-01-04,38.0
2023-01-05,32.0
2023-01-06,33.0
2023-01-07,34.0
2023-01-08,36.0
2023-01-09,39.0
2023-01-10,34.0
2023-01-11,32.0
2023-01-12,43.0
2023-01-13,39.0
2023-01-14,32.0
2023-01-15,28.0
2023-01-16,31.0
2023-01-17,24.0
2023-01-18,29.0
2023-01-19,27.0
2023-01-20,30.0
2023-01-21,36.0
2023-01-22,33.0
2023-01-23,39.0
2023-01-24,42.0
2023-01-25,44.0
2023-01-26,49.0
2023-01-27,42.0
2023-01-28,37.0
2023-01-29,
2023-01-30,
2023-01-31,
2023-02-01,
2023-02-02,
2023-02-03,
2023-02-04,
2023-02-05,
2023-02-06,
2023-02-07,
2023-02-08,
2023-02-09,
2023-02-10,
2023-02-11,
2023-02-12,
2023-02-13,
2023-02-14,
2023-02-15,
2023-02-16,
2023-02-17,
2023-02-18,
2023-02-19,
2023-02-20,
2023-02-21,
2023-02-22,
2023-02-23,
2023-02-24,
2023-02-25,
2023-02-26,
2023-02-27,
2023-02-28,
2023-03-01,
2023-03-02,
2023-03-03,
2023-03-04,
2023-03-05,
2023-03-06,
2023-03-07,
2023-03-08,
2023-03-09,
2023-03-10,
2023-03-11,
2023-03-12,
2023-03-13,
2023-03-14,
2023-03-15,
2023-03-16,
2023-03-17,
2023-03-18,
2023-03-19,
2023-03-20,
2023-03-21,
2023-03-22,
2023-03-23,
2023-03-24,
2023-03-25,
2023-03-26,
2023-03-27,
2023-03-28,
2023-03-29,
2023-03-30,
2023-03-31,
2023-04-01,
2023-04-02,
2023-04-03,
2023-04-04,
2023-04-05,
2023-04-06,
2023-04-07,
2023-04-08,
2023-04-09,
2023-04-10,
2023-04-11,
2023-04-12,
2023-04-13,
2023-04-14,
2023-04-15,
2023-04-16,
2023-04-17,
2023-04-18,
2023-04-19,
2023-04-20,
2023-04-21,
2023-04-22,-38.0
2023-04-23,-38.0
2023-04-24,
2023-04-25,
2023-04-26,
2023-04-27,-38.0
2023-04-28,-38.0
2023-04-29,
2023-04-30,
2023-05-01,
2023-05-02,
2023-05-03,
2023-05-04,
2023-05-05,
2023-05-06,
2023-05-07,
2023-05-08,
2023-05-09,-38.0
2023-05-10,-38.0
2023-05-11,
2023-05-12,
2023-05-13,
2023-05-14,
2023-05-15,
2023-05-16,
2023-05-17,
2023-05-18,
2023-05-19,
2023-05-20,
2023-05-21,
2023-05-22,
2023-05-23,-38.0
2023-05-24,-38.0
2023-05-25,
2023-05-26,
2023-05-27,
2023-05-28,-38.0
2023-05-29,-38.0
2023-05-30,
2023-05-31,
2023-06-01,
2023-06-02,
2023-06-03,
2023-06-04,
2023-06-05,
2023-06-06,
2023-06-07,-38.0
2023-06-08,-38.0
2023-06-09,
2023-06-10,
2023-06-11,
2023-06-12,
2023-06-13,
2023-06-14,
2023-06-15,
2023-06-16,
2023-06-17,
2023-06-18,
2023-06-19,
2023-06-20,
2023-06-21,-38.0
2023-06-22,-38.0
2023-06-23,
2023-06-24,
2023-06-25,
2023-06-26,-38.0
2023-06-27,-38.0
2023-06-28,
2023-06-29,
2023-06-30,
2023-07-01,
2023-07-02,
2023-07-03,
2023-07-04,
2023-07-05,-38.0
2023-07-06,-38.0
2023-07-07,-38.0
2023-07-08,
2023-07-09,
2023-07-10,
2023-07-11,
2023-07-12,
2023-07-13,
2023-07-14,
2023-07-15,
2023-07-16,
2023-07-17,
2023-07-18,
2023-07-19,-38.0
2023-07-20,-38.0
2023-07-21,
2023-07-22,
2023-07-23,-38.0
2023-07-24,-38.0
2023-07-25,-38.0
2023-07-26,
2023-07-27,
2023-07-28,
2023-07-29,
2023-07-30,
2023-07-31,
2023-08-01,
2023-08-02,-38.0
2023-08-03,-38.0
2023-08-04,
2023-08-05,
2023-08-06,
2023-08-07,
2023-08-08,
2023-08-09,
2023-08-10,
2023-08-11,
2023-08-12,
2023-08-13,
2023-08-14,
2023-08-15,
2023-08-16,-38.0
2023-08-17,-38.0
2023-08-18,
2023-08-19,
2023-08-20,-38.0
2023-08-21,-38.0
2023-08-22,-38.0
2023-08-23,
2023-08-24,
2023-08-25,
2023-08-26,
2023-08-27,
2023-08-28,
2023-08-29,
2023-08-30,-38.0
2023-08-31,-38.0
2023-09-01,
2023-09-02,
2023-09-03,
2023-09-04,
2023-09-05,
2023-09-06,
2023-09-07,
2023-09-08,
2023-09-09,
2023-09-10,
2023-09-11,
2023-09-12,
2023-09-13,-38.0
2023-09-14,-38.0
2023-09-15,
2023-09-16,
2023-09-17,
2023-09-18,
2023-09-19,-38.0
2023-09-20,
2023-09-21,
2023-09-22,
2023-09-23,
2023-09-24,
2023-09-25,
2023-09-26,
2023-09-27,
2023-09-28,-38.0
2023-09-29,-38.0
2023-09-30,
2023-10-01,
2023-10-02,
2023-10-03,
2023-10-04,
2023-10-05,
2023-10-06,
2023-10-07,
2023-10-08,
2023-10-09,
2023-10-10,
2023-10-11,
2023-10-12,
2023-10-13,
2023-10-14,
2023-10-15,
2023-10-16,
2023-10-17,
2023-10-18,
2023-10-19,
2023-10-20,
2023-10-21,
2023-10-22,
2023-10-23,
2023-10-24,
2023-10-25,
2023-10-26,
2023-10-27,
2023-10-28,
2023-10-29,
2023-10-30,
2023-10-31,
2023-11-01,58.0
2023-11-02,61.0
2023-11-03,62.0
2023-11-04,62.0
2023-11-05,56.0
2023-11-06,47.0
2023-11-07,38.0
2023-11-08,43.0
2023-11-09,47.0
2023-11-10,47.0
2023-11-11,53.0
2023-11-12,54.0
2023-11-13,49.0
2023-11-14,51.0
2023-11-15,50.0
2023-11-16,44.0
2023-11-17,44.0
2023-11-18,38.0
2023-11-19,49.0
2023-11-20,60.0
2023-11-21,52.0
2023-11-22,54.0
2023-11-23,45.0
2023-11-24,35.0
2023-11-25,37.0
2023-11-26,42.0
2023-11-27,44.0
2023-11-28,42.0
2023-11-29,36.0
2023-11-30,34.0
2023-12-01,33.0
2023-12-02,38.0
2023-12-03,45.0
2023-12-04,50.0
2023-12-05,55.0
2023-12-06,49.0
2023-12-07,36.0
2023-12-08,38.0
2023-12-09,47.0
2023-12-10,53.0
2023-12-11,48.0
2023-12-12,44.0
2023-12-13,41.0
2023-12-14,45.0
2023-12-15,50.0
2023-12-16,54.0
2023-12-17,52.0
2023-12-18,45.0
2023-12-19,37.0
2023-12-20,42.0
2023-12-21,41.0
2023-12-22,43.0
2023-12-23,41.0
2023-12-24,45.0
2023-12-25,47.0
2023-12-26,48.0
2023-12-27,47.0
2023-12-28,48.0
2023-12-29,49.0
2023-12-30,36.0
2023-12-31,34.0
2024-01-01,39.0
2024-01-02,39.0
2024-01-03,27.0
2024-01-04,33.0
2024-01-05,38.0
2024-01-06,33.0
2024-01-07,23.0
2024-01-08,29.0
2024-01-09,38.0
2024-01-10,29.0
2024-01-11,23.0
2024-01-12,36.0
2024-01-13,34.0
2024-01-14,39.0
2024-01-15,45.0
2024-01-16,47.0
2024-01-17,41.0
2024-01-18,52.0
2024-01-19,46.0
2024-01-20,36.0
2024-01-21,37.0
2024-01-22,37.0
2024-01-23,36.0
2024-01-24,38.0
2024-01-25,37.0
2024-01-26,50.0
2024-01-27,54.0
2024-01-28,59.0
2024-01-29,56.0
2024-01-30,52.0
2024-01-31,48.0
2024-02-01,
2024-02-02,34.0
2024-02-03,34.0
2024-02-04,32.0
2024-02-05,32.0
2024-02-06,31.0
2024-02-07,28.0
2024-02-08,29.0
2024-02-09,29.0
2024-02-10,30.0
2024-02-11,36.0
2024-02-12,43.0
2024-02-13,39.0
2024-02-14,39.0
2024-02-15,37.0
2024-02-16,44.0
2024-02-17,43.0
2024-02-18,45.0
2024-02-19,35.0
2024-02-20,38.0
2024-02-21,34.0
2024-02-22,39.0
2024-02-23,50.0
2024-02-24,46.0
2024-02-25,47.0
2024-02-26,41.0
2024-02-27,39.0
2024-02-28,44.0
2024-02-29,39.0
2024-03-01,32.0
2024-03-02,29.0
2024-03-03,29.0
2024-03-04,31.0
2024-03-05,32.0
2024-03-06,33.0
2024-03-07,32.0
2024-03-08,41.0
2024-03-09,42.0
2024-03-10,41.0
2024-03-11,38.0
2024-03-12,41.0
2024-03-13,40.0
2024-03-14,39.0
2024-03-15,42.0
2024-03-16,43.0
2024-03-17,45.0
2024-03-18,51.0
2024-03-19,49.0
2024-03-20,49.0
2024-03-21,47.0
2024-03-22,47.0
2024-03-23,32.0
2024-03-24,34.0
2024-03-25,36.0
2024-03-26,38.0
2024-03-27,44.0
2024-03-28,33.0
2024-03-29,31.0
2024-03-30,33.0
2024-03-31,34.0
2024-04-01,39.0
2024-04-02,51.0
2024-04-03,49.0
2024-04-04,38.0
2024-04-05,22.0
2024-04-06,31.0
2024-04-07,31.0
2024-04-08,41.0
2024-04-09,50.0
2024-04-10,57.0
2024-04-11,61.0
2024-04-12,52.0
2024-04-13,42.0
2024-04-14,31.0
2024-04-15,38.0
2024-04-16,55.0
2024-04-17,61.0
2024-04-18,58.0
2024-04-19,55.0
2024-04-20,60.0
2024-04-21,64.0
2024-04-22,62.0
2024-04-23,52.0
2024-04-24,46.0
2024-04-25,42.0
2024-04-26,35.0
2024-04-27,42.0
2024-04-28,46.0
2024-04-29,48.0
2024-04-30,52.0
2024-05-01,51.0
2024-05-02,52.0
2024-05-03,53.0
2024-05-04,45.0
2024-05-05,35.0
2024-05-06,48.0
2024-05-07,48.0
2024-05-08,46.0
2024-05-09,53.0
2024-05-10,56.0
2024-05-11,59.0
2024-05-12,62.0
2024-05-13,62.0
2024-05-14,65.0
2024-05-15,65.0
2024-05-16,63.0
2024-05-17,62.0
2024-05-18,59.0
2024-05-19,58.0
2024-05-20,52.0
2024-05-21,56.0
2024-05-22,58.0
2024-05-23,55.0
2024-05-24,52.0
2024-05-25,52.0
2024-05-26,60.0
2024-05-27,63.0
2024-05-28,60.0
2024-05-29,62.0
2024-05-30,66.0
2024-05-31,65.0
2024-06-01,65.0
2024-06-02,63.0
2024-06-03,62.0
2024-06-04,71.0
2024-06-05,78.0
2024-06-06,76.0
2024-06-07,75.0
2024-06-08,70.0
2024-06-09,64.0
2024-06-10,69.0
2024-06-11,77.0
2024-06-12,75.0
2024-06-13,68.0
2024-06-14,70.0
2024-06-15,66.0
2024-06-16,65.0
2024-06-17,59.0
2024-06-18,60.0
2024-06-19,64.0
2024-06-20,65.0
2024-06-21,71.0
2024-06-22,78.0
2024-06-23,79.0
2024-06-24,75.0
2024-06-25,74.0
2024-06-26,73.0
2024-06-27,68.0
2024-06-28,70.0
2024-06-29,71.0
2024-06-30,71.0
2024-07-01,72.0
2024-07-02,79.0
2024-07-03,82.0
2024-07-04,81.0
2024-07-05,83.0
2024-07-06,87.0
2024-07-07,86.0
2024-07-08,84.0
2024-07-09,83.0
2024-07-10,86.0
2024-07-11,86.0
2024-07-12,83.0
2024-07-13,82.0
2024-07-14,78.0
2024-07-15,75.0
2024-07-16,77.0
2024-07-17,75.0
2024-07-18,75.0
2024-07-19,79.0
2024-07-20,81.0
2024-07-21,82.0
2024-07-22,81.0
2024-07-23,82.0
2024-07-24,81.0
2024-07-25,78.0
2024-07-26,77.0
2024-07-27,68.0
2024-07-28,69.0
2024-07-29,70.0
2024-07-30,70.0
2024-07-31,75.0
2024-08-01,81.0
2024-08-02,76.0
2024-08-03,75.0
2024-08-04,78.0
2024-08-05,81.0
2024-08-06,79.0
2024-08-07,82.0
2024-08-08,78.0
2024-08-09,78.0
2024-08-10,80.0
2024-08-11,77.0
2024-08-12,72.0
2024-08-13,69.0
2024-08-14,68.0
2024-08-15,71.0
2024-08-16,73.0
2024-08-17,68.0
2024-08-18,68.0
2024-08-19,72.0
2024-08-20,72.0
2024-08-21,69.0
2024-08-22,64.0
2024-08-23,53.0
2024-08-24,54.0
2024-08-25,60.0
2024-08-26,69.0
2024-08-27,74.0
2024-08-28,75.0
2024-08-29,75.0
2024-08-30,77.0
2024-08-31,77.0
2024-09-01,76.0
2024-09-02,77.0
2024-09-03,75.0
2024-09-04,77.0
2024-09-05,81.0
2024-09-06,79.0
2024-09-07,79.0
2024-09-08,78.0
2024-09-09,75.0
2024-09-10,74.0
2024-09-11,65.0
2024-09-12,62.0
2024-09-13,67.0
2024-09-14,68.0
2024-09-15,61.0
2024-09-16,45.0
2024-09-17,51.0
2024-09-18,54.0
2024-09-19,56.0
2024-09-20,61.0
2024-09-21,65.0
2024-09-22,69.0
2024-09-23,73.0
2024-09-24,74.0
2024-09-25,71.0
2024-09-26,72.0
2024-09-27,74.0
2024-09-28,76.0
2024-09-29,69.0
2024-09-30,77.0
2024-10-01,79.0
2024-10-02,78.0
2024-10-03,76.0
2024-10-04,77.0
2024-10-05,76.0
2024-10-06,75.0
2024-10-07,75.0
2024-10-08,71.0
2024-10-09,69.0
2024-10-10,67.0
2024-10-11,64.0
2024-10-12,63.0
2024-10-13,61.0
2024-10-14,63.0
2024-10-15,67.0
2024-10-16,56.0
2024-10-17,49.0
2024-10-18,52.0
2024-10-19,57.0
2024-10-20,58.0
2024-10-21,59.0
2024-10-22,65.0
2024-10-23,66.0
2024-10-24,64.0
2024-10-25,65.0
2024-10-26,64.0
2024-10-27,58.0
2024-10-28,40.0
2024-10-29,36.0
2024-10-30,42.0
2024-10-31,42.0
2024-11-01,44.0
2024-11-02,38.0
2024-11-03,47.0
2024-11-04,48.0
2024-11-05,48.0
2024-11-06,45.0
2024-11-07,45.0
2024-11-08,51.0
2024-11-09,53.0
2024-11-10,54.0
2024-11-11,46.0
2024-11-12,37.0
2024-11-13,48.0
2024-11-14,41.0
2024-11-15,28.0
2024-11-16,29.0
2024-11-17,39.0
2024-11-18,32.0
2024-11-19,39.0
2024-11-20,46.0
2024-11-21,50.0
2024-11-22,51.0
2024-11-23,38.0
2024-11-24,33.0
2024-11-25,38.0
2024-11-26,33.0
2024-11-27,40.0
2024-11-28,43.0
2024-11-29,49.0
2024-11-30,53.0
2024-12-01,54.0
2024-12-02,53.0
2024-12-03,50.0
2024-12-04,52.0
2024-12-05,51.0
2024-12-06,52.0
2024-12-07,51.0
2024-12-08,48.0
2024-12-09,46.0
2024-12-10,48.0
2024-12-11,50.0
2024-12-12,39.0
2024-12-13,34.0
2024-12-14,36.0
2024-12-15,40.0
2024-12-16,47.0
2024-12-17,51.0
2024-12-18,55.0
2024-12-19,55.0
2024-12-20,52.0
2024-12-21,49.0
2024-12-22,42.0
2024-12-23,49.0
2024-12-24,40.0
2024-12-25,34.0
2024-12-26,41.0
2024-12-27,43.0
2024-12-28,49.0
2024-12-29,41.0
2024-12-30,43.0
2024-12-31,41.0
2025-01-01,48.0
2025-01-02,
