DATE TIME,AGP
2015-08-27,45.0
2015-08-28,44.0
2015-08-29,49.0
2015-08-30,42.0
2015-08-31,42.0
2015-09-01,41.0
2015-09-02,40.0
2015-09-03,33.0
2015-09-04,32.0
2015-09-05,30.0
2015-09-06,34.0
2015-09-07,35.0
2015-09-08,41.0
2015-09-09,44.0
2015-09-10,46.0
2015-09-11,47.0
2015-09-12,47.0
2015-09-13,43.0
2015-09-14,38.0
2015-09-15,38.0
2015-09-16,31.0
2015-09-17,28.0
2015-09-18,35.0
2015-09-19,39.0
2015-09-20,41.0
2015-09-21,41.0
2015-09-22,38.0
2015-09-23,36.0
2015-09-24,41.0
2015-09-25,45.0
2015-09-26,45.0
2015-09-27,43.0
2015-09-28,41.0
2015-09-29,43.0
2015-09-30,43.0
2015-10-01,31.0
2015-10-02,29.0
2015-10-03,32.0
2015-10-04,32.0
2015-10-05,33.0
2015-10-06,32.0
2015-10-07,36.0
2015-10-08,42.0
2015-10-09,43.0
2015-10-10,39.0
2015-10-11,40.0
2015-10-12,41.0
2015-10-13,41.0
2015-10-14,42.0
2015-10-15,40.0
2015-10-16,37.0
2015-10-17,36.0
2015-10-18,30.0
2015-10-19,26.0
2015-10-20,32.0
2015-10-21,30.0
2015-10-22,28.0
2015-10-23,29.0
2015-10-24,32.0
2015-10-25,30.0
2015-10-26,29.0
2015-10-27,33.0
2015-10-28,32.0
2015-10-29,29.0
2015-10-30,28.0
2015-10-31,34.0
2015-11-01,37.0
2015-11-02,23.0
2015-11-03,13.0
2015-11-04,11.0
2015-11-05,12.0
2015-11-06,18.0
2015-11-07,23.0
2015-11-08,22.0
2015-11-09,10.0
2015-11-10,6.0
2015-11-11,10.0
2015-11-12,19.0
2015-11-13,25.0
2015-11-14,27.0
2015-11-15,13.0
2015-11-16,10.0
2015-11-17,24.0
2015-11-18,29.0
2015-11-19,29.0
2015-11-20,30.0
2015-11-21,27.0
2015-11-22,28.0
2015-11-23,28.0
2015-11-24,16.0
2015-11-25,3.0
2015-11-26,3.0
2015-11-27,5.0
2015-11-28,1.0
2015-11-29,4.0
2015-11-30,9.0
2015-12-01,18.0
2015-12-02,23.0
2015-12-03,24.0
2015-12-04,14.0
2015-12-05,16.0
2015-12-06,26.0
2015-12-07,26.0
2015-12-08,32.0
2015-12-09,33.0
2015-12-10,17.0
2015-12-11,10.0
2015-12-12,8.0
2015-12-13,9.0
2015-12-14,3.0
2015-12-15,2.0
2015-12-16,7.0
2015-12-17,23.0
2015-12-18,20.0
2015-12-19,17.0
2015-12-20,7.0
2015-12-21,24.0
2015-12-22,28.0
2015-12-23,9.0
2015-12-24,8.0
2015-12-25,0.0
2015-12-26,4.0
2015-12-27,12.0
2015-12-28,9.0
2015-12-29,8.0
2015-12-30,6.0
2015-12-31,5.0
2016-01-01,4.0
2016-01-02,16.0
2016-01-03,24.0
2016-01-04,19.0
2016-01-05,15.0
2016-01-06,13.0
2016-01-07,6.0
2016-01-08,9.0
2016-01-09,13.0
2016-01-10,9.0
2016-01-11,9.0
2016-01-12,18.0
2016-01-13,19.0
2016-01-14,13.0
2016-01-15,20.0
2016-01-16,18.0
2016-01-17,17.0
2016-01-18,17.0
2016-01-19,17.0
2016-01-20,15.0
2016-01-21,23.0
2016-01-22,26.0
2016-01-23,11.0
2016-01-24,7.0
2016-01-25,15.0
2016-01-26,17.0
2016-01-27,27.0
2016-01-28,26.0
2016-01-29,32.0
2016-01-30,21.0
2016-01-31,9.0
2016-02-01,2.0
2016-02-02,3.0
2016-02-03,4.0
2016-02-04,12.0
2016-02-05,14.0
2016-02-06,20.0
2016-02-07,25.0
2016-02-08,26.0
2016-02-09,27.0
2016-02-10,28.0
2016-02-11,30.0
2016-02-12,29.0
2016-02-13,28.0
2016-02-14,27.0
2016-02-15,28.0
2016-02-16,30.0
2016-02-17,28.0
2016-02-18,14.0
2016-02-19,23.0
2016-02-20,23.0
2016-02-21,21.0
2016-02-22,23.0
2016-02-23,27.0
2016-02-24,26.0
2016-02-25,29.0
2016-02-26,30.0
2016-02-27,24.0
2016-02-28,28.0
2016-02-29,26.0
2016-03-01,29.0
2016-03-02,25.0
2016-03-03,27.0
2016-03-04,25.0
2016-03-05,28.0
2016-03-06,18.0
2016-03-07,19.0
2016-03-08,12.0
2016-03-09,25.0
2016-03-10,32.0
2016-03-11,15.0
2016-03-12,16.0
2016-03-13,27.0
2016-03-14,24.0
2016-03-15,19.0
2016-03-16,24.0
2016-03-17,26.0
2016-03-18,27.0
2016-03-19,27.0
2016-03-20,25.0
2016-03-21,23.0
2016-03-22,14.0
2016-03-23,15.0
2016-03-24,26.0
2016-03-25,25.0
2016-03-26,24.0
2016-03-27,25.0
2016-03-28,15.0
2016-03-29,8.0
2016-03-30,15.0
2016-03-31,20.0
2016-04-01,30.0
2016-04-02,28.0
2016-04-03,30.0
2016-04-04,28.0
2016-04-05,28.0
2016-04-06,31.0
2016-04-07,32.0
2016-04-08,32.0
2016-04-09,29.0
2016-04-10,29.0
2016-04-11,30.0
2016-04-12,28.0
2016-04-13,27.0
2016-04-14,23.0
2016-04-15,17.0
2016-04-16,20.0
2016-04-17,30.0
2016-04-18,29.0
2016-04-19,31.0
2016-04-20,32.0
2016-04-21,34.0
2016-04-22,20.0
2016-04-23,17.0
2016-04-24,23.0
2016-04-25,19.0
2016-04-26,19.0
2016-04-27,26.0
2016-04-28,25.0
2016-04-29,21.0
2016-04-30,23.0
2016-05-01,26.0
2016-05-02,23.0
2016-05-03,29.0
2016-05-04,32.0
2016-05-05,29.0
2016-05-06,27.0
2016-05-07,29.0
2016-05-08,27.0
2016-05-09,30.0
2016-05-10,31.0
2016-05-11,30.0
2016-05-12,33.0
2016-05-13,36.0
2016-05-14,31.0
2016-05-15,27.0
2016-05-16,29.0
2016-05-17,32.0
2016-05-18,32.0
2016-05-19,33.0
2016-05-20,24.0
2016-05-21,23.0
2016-05-22,18.0
2016-05-23,23.0
2016-05-24,27.0
2016-05-25,31.0
2016-05-26,31.0
2016-05-27,32.0
2016-05-28,32.0
2016-05-29,32.0
2016-05-30,37.0
2016-05-31,37.0
2016-06-01,40.0
2016-06-02,38.0
2016-06-03,41.0
2016-06-04,44.0
2016-06-05,40.0
2016-06-06,41.0
2016-06-07,39.0
2016-06-08,42.0
2016-06-09,43.0
2016-06-10,40.0
2016-06-11,36.0
2016-06-12,32.0
2016-06-13,32.0
2016-06-14,37.0
2016-06-15,34.0
2016-06-16,31.0
2016-06-17,29.0
2016-06-18,38.0
2016-06-19,37.0
2016-06-20,50.0
2016-06-21,46.0
2016-06-22,43.0
2016-06-23,41.0
2016-06-24,39.0
2016-06-25,41.0
2016-06-26,46.0
2016-06-27,46.0
2016-06-28,48.0
2016-06-29,47.0
2016-06-30,46.0
2016-07-01,46.0
2016-07-02,44.0
2016-07-03,42.0
2016-07-04,40.0
2016-07-05,36.0
2016-07-06,39.0
2016-07-07,37.0
2016-07-08,39.0
2016-07-09,37.0
2016-07-10,38.0
2016-07-11,34.0
2016-07-12,36.0
2016-07-13,43.0
2016-07-14,45.0
2016-07-15,46.0
2016-07-16,42.0
2016-07-17,38.0
2016-07-18,42.0
2016-07-19,39.0
2016-07-20,39.0
2016-07-21,43.0
2016-07-22,43.0
2016-07-23,44.0
2016-07-24,46.0
2016-07-25,46.0
2016-07-26,47.0
2016-07-27,50.0
2016-07-28,53.0
2016-07-29,52.0
2016-07-30,49.0
2016-07-31,46.0
2016-08-01,47.0
2016-08-02,46.0
2016-08-03,44.0
2016-08-04,44.0
2016-08-05,39.0
2016-08-06,37.0
2016-08-07,36.0
2016-08-08,38.0
2016-08-09,37.0
2016-08-10,35.0
2016-08-11,43.0
2016-08-12,43.0
2016-08-13,46.0
2016-08-14,45.0
2016-08-15,43.0
2016-08-16,47.0
2016-08-17,45.0
2016-08-18,46.0
2016-08-19,46.0
2016-08-20,44.0
2016-08-21,47.0
2016-08-22,43.0
2016-08-23,42.0
2016-08-24,42.0
2016-08-25,40.0
2016-08-26,42.0
2016-08-27,41.0
2016-08-28,41.0
2016-08-29,42.0
2016-08-30,44.0
2016-08-31,45.0
2016-09-01,41.0
2016-09-02,37.0
2016-09-03,36.0
2016-09-04,35.0
2016-09-05,34.0
2016-09-06,35.0
2016-09-07,40.0
2016-09-08,40.0
2016-09-09,44.0
2016-09-10,44.0
2016-09-11,38.0
2016-09-12,36.0
2016-09-13,30.0
2016-09-14,29.0
2016-09-15,33.0
2016-09-16,35.0
2016-09-17,37.0
2016-09-18,43.0
2016-09-19,41.0
2016-09-20,40.0
2016-09-21,38.0
2016-09-22,26.0
2016-09-23,26.0
2016-09-24,37.0
2016-09-25,41.0
2016-09-26,41.0
2016-09-27,42.0
2016-09-28,38.0
2016-09-29,35.0
2016-09-30,36.0
2016-10-01,31.0
2016-10-02,25.0
2016-10-03,19.0
2016-10-04,25.0
2016-10-05,23.0
2016-10-06,25.0
2016-10-07,32.0
2016-10-08,35.0
2016-10-09,34.0
2016-10-10,36.0
2016-10-11,35.0
2016-10-12,32.0
2016-10-13,33.0
2016-10-14,33.0
2016-10-15,33.0
2016-10-16,32.0
2016-10-17,31.0
2016-10-18,27.0
2016-10-19,32.0
2016-10-20,34.0
2016-10-21,35.0
2016-10-22,37.0
2016-10-23,35.0
2016-10-24,34.0
2016-10-25,32.0
2016-10-26,33.0
2016-10-27,36.0
2016-10-28,32.0
2016-10-29,30.0
2016-10-30,27.0
2016-10-31,18.0
2016-11-01,27.0
2016-11-02,27.0
2016-11-03,32.0
2016-11-04,30.0
2016-11-05,30.0
2016-11-06,29.0
2016-11-07,31.0
2016-11-08,34.0
2016-11-09,33.0
2016-11-10,32.0
2016-11-11,32.0
2016-11-12,32.0
2016-11-13,30.0
2016-11-14,34.0
2016-11-15,37.0
2016-11-16,16.0
2016-11-17,14.0
2016-11-18,24.0
2016-11-19,32.0
2016-11-20,26.0
2016-11-21,18.0
2016-11-22,17.0
2016-11-23,20.0
2016-11-24,19.0
2016-11-25,27.0
2016-11-26,18.0
2016-11-27,18.0
2016-11-28,16.0
2016-11-29,15.0
2016-11-30,15.0
2016-12-01,13.0
2016-12-02,8.0
2016-12-03,23.0
2016-12-04,25.0
2016-12-05,21.0
2016-12-06,10.0
2016-12-07,12.0
2016-12-08,25.0
2016-12-09,26.0
2016-12-10,30.0
2016-12-11,20.0
2016-12-12,22.0
2016-12-13,23.0
2016-12-14,36.0
2016-12-15,30.0
2016-12-16,0.0
2016-12-17,2.0
2016-12-18,9.0
2016-12-19,16.0
2016-12-20,23.0
2016-12-21,22.0
2016-12-22,19.0
2016-12-23,19.0
2016-12-24,0.0
2016-12-25,3.0
2016-12-26,6.0
2016-12-27,21.0
2016-12-28,21.0
2016-12-29,27.0
2016-12-30,21.0
2016-12-31,17.0
2017-01-01,14.0
2017-01-02,13.0
2017-01-03,14.0
2017-01-04,24.0
2017-01-05,6.0
2017-01-06,6.0
2017-01-07,24.0
2017-01-08,29.0
2017-01-09,21.0
2017-01-10,22.0
2017-01-11,18.0
2017-01-12,11.0
2017-01-13,14.0
2017-01-14,14.0
2017-01-15,14.0
2017-01-16,18.0
2017-01-17,19.0
2017-01-18,23.0
2017-01-19,16.0
2017-01-20,14.0
2017-01-21,14.0
2017-01-22,18.0
2017-01-23,0.0
2017-01-24,0.0
2017-01-25,0.0
2017-01-26,9.0
2017-01-27,6.0
2017-01-28,13.0
2017-01-29,19.0
2017-01-30,23.0
2017-01-31,23.0
2017-02-01,20.0
2017-02-02,21.0
2017-02-03,
2017-02-04,18.0
2017-02-05,18.0
2017-02-06,25.0
2017-02-07,28.0
2017-02-08,33.0
2017-02-09,30.0
2017-02-10,25.0
2017-02-11,11.0
2017-02-12,16.0
2017-02-13,17.0
2017-02-14,18.0
2017-02-15,19.0
2017-02-16,19.0
2017-02-17,21.0
2017-02-18,21.0
2017-02-19,21.0
2017-02-20,24.0
2017-02-21,22.0
2017-02-22,5.0
2017-02-23,0.0
2017-02-24,0.0
2017-02-25,4.0
2017-02-26,2.0
2017-02-27,2.0
2017-02-28,1.0
2017-03-01,10.0
2017-03-02,16.0
2017-03-03,15.0
2017-03-04,21.0
2017-03-05,7.0
2017-03-06,0.0
2017-03-07,15.0
2017-03-08,23.0
2017-03-09,27.0
2017-03-10,29.0
2017-03-11,27.0
2017-03-12,27.0
2017-03-13,29.0
2017-03-14,28.0
2017-03-15,29.0
2017-03-16,27.0
2017-03-17,29.0
2017-03-18,37.0
2017-03-19,35.0
2017-03-20,32.0
2017-03-21,27.0
2017-03-22,12.0
2017-03-23,9.0
2017-03-24,21.0
2017-03-25,20.0
2017-03-26,18.0
2017-03-27,15.0
2017-03-28,20.0
2017-03-29,28.0
2017-03-30,15.0
2017-03-31,15.0
2017-04-01,23.0
2017-04-02,27.0
2017-04-03,25.0
2017-04-04,23.0
2017-04-05,29.0
2017-04-06,27.0
2017-04-07,25.0
2017-04-08,4.0
2017-04-09,6.0
2017-04-10,10.0
2017-04-11,21.0
2017-04-12,29.0
2017-04-13,18.0
2017-04-14,8.0
2017-04-15,22.0
2017-04-16,24.0
2017-04-17,31.0
2017-04-18,20.0
2017-04-19,13.0
2017-04-20,24.0
2017-04-21,28.0
2017-04-22,30.0
2017-04-23,27.0
2017-04-24,27.0
2017-04-25,22.0
2017-04-26,30.0
2017-04-27,27.0
2017-04-28,22.0
2017-04-29,18.0
2017-04-30,28.0
2017-05-01,33.0
2017-05-02,33.0
2017-05-03,37.0
2017-05-04,36.0
2017-05-05,37.0
2017-05-06,30.0
2017-05-07,28.0
2017-05-08,33.0
2017-05-09,29.0
2017-05-10,32.0
2017-05-11,33.0
2017-05-12,26.0
2017-05-13,17.0
2017-05-14,20.0
2017-05-15,26.0
2017-05-16,21.0
2017-05-17,27.0
2017-05-18,25.0
2017-05-19,28.0
2017-05-20,32.0
2017-05-21,34.0
2017-05-22,35.0
2017-05-23,37.0
2017-05-24,35.0
2017-05-25,30.0
2017-05-26,28.0
2017-05-27,32.0
2017-05-28,32.0
2017-05-29,35.0
2017-05-30,37.0
2017-05-31,32.0
2017-06-01,32.0
2017-06-02,36.0
2017-06-03,39.0
2017-06-04,37.0
2017-06-05,33.0
2017-06-06,37.0
2017-06-07,35.0
2017-06-08,39.0
2017-06-09,37.0
2017-06-10,32.0
2017-06-11,21.0
2017-06-12,16.0
2017-06-13,26.0
2017-06-14,34.0
2017-06-15,35.0
2017-06-16,40.0
2017-06-17,42.0
2017-06-18,42.0
2017-06-19,41.0
2017-06-20,46.0
2017-06-21,46.0
2017-06-22,46.0
2017-06-23,43.0
2017-06-24,45.0
2017-06-25,44.0
2017-06-26,42.0
2017-06-27,38.0
2017-06-28,36.0
2017-06-29,37.0
2017-06-30,41.0
2017-07-01,42.0
2017-07-02,44.0
2017-07-03,45.0
2017-07-04,43.0
2017-07-05,44.0
2017-07-06,48.0
2017-07-07,47.0
2017-07-08,50.0
2017-07-09,51.0
2017-07-10,46.0
2017-07-11,44.0
2017-07-12,44.0
2017-07-13,46.0
2017-07-14,48.0
2017-07-15,48.0
2017-07-16,50.0
2017-07-17,44.0
2017-07-18,44.0
2017-07-19,41.0
2017-07-20,42.0
2017-07-21,46.0
2017-07-22,47.0
2017-07-23,48.0
2017-07-24,46.0
2017-07-25,45.0
2017-07-26,42.0
2017-07-27,42.0
2017-07-28,46.0
2017-07-29,47.0
2017-07-30,47.0
2017-07-31,49.0
2017-08-01,51.0
2017-08-02,51.0
2017-08-03,50.0
2017-08-04,48.0
2017-08-05,45.0
2017-08-06,42.0
2017-08-07,41.0
2017-08-08,43.0
2017-08-09,43.0
2017-08-10,42.0
2017-08-11,41.0
2017-08-12,42.0
2017-08-13,40.0
2017-08-14,39.0
2017-08-15,41.0
2017-08-16,44.0
2017-08-17,45.0
2017-08-18,48.0
2017-08-19,45.0
2017-08-20,44.0
2017-08-21,44.0
2017-08-22,41.0
2017-08-23,41.0
2017-08-24,43.0
2017-08-25,44.0
2017-08-26,46.0
2017-08-27,48.0
2017-08-28,48.0
2017-08-29,51.0
2017-08-30,46.0
2017-08-31,45.0
2017-09-01,44.0
2017-09-02,48.0
2017-09-03,50.0
2017-09-04,48.0
2017-09-05,47.0
2017-09-06,41.0
2017-09-07,40.0
2017-09-08,39.0
2017-09-09,38.0
2017-09-10,39.0
2017-09-11,45.0
2017-09-12,41.0
2017-09-13,41.0
2017-09-14,35.0
2017-09-15,32.0
2017-09-16,33.0
2017-09-17,33.0
2017-09-18,33.0
2017-09-19,33.0
2017-09-20,32.0
2017-09-21,21.0
2017-09-22,18.0
2017-09-23,20.0
2017-09-24,23.0
2017-09-25,29.0
2017-09-26,32.0
2017-09-27,31.0
2017-09-28,32.0
2017-09-29,32.0
2017-09-30,33.0
2017-10-01,31.0
2017-10-02,24.0
2017-10-03,22.0
2017-10-04,19.0
2017-10-05,27.0
2017-10-06,30.0
2017-10-07,35.0
2017-10-08,27.0
2017-10-09,24.0
2017-10-10,30.0
2017-10-11,26.0
2017-10-12,24.0
2017-10-13,27.0
2017-10-14,32.0
2017-10-15,35.0
2017-10-16,34.0
2017-10-17,35.0
2017-10-18,32.0
2017-10-19,33.0
2017-10-20,23.0
2017-10-21,23.0
2017-10-22,32.0
2017-10-23,37.0
2017-10-24,37.0
2017-10-25,38.0
2017-10-26,38.0
2017-10-27,37.0
2017-10-28,39.0
2017-10-29,38.0
2017-10-30,31.0
2017-10-31,30.0
2017-11-01,30.0
2017-11-02,28.0
2017-11-03,25.0
2017-11-04,27.0
2017-11-05,23.0
2017-11-06,24.0
2017-11-07,23.0
2017-11-08,30.0
2017-11-09,32.0
2017-11-10,22.0
2017-11-11,22.0
2017-11-12,36.0
2017-11-13,34.0
2017-11-14,27.0
2017-11-15,30.0
2017-11-16,32.0
2017-11-17,21.0
2017-11-18,20.0
2017-11-19,21.0
2017-11-20,27.0
2017-11-21,32.0
2017-11-22,33.0
2017-11-23,35.0
2017-11-24,34.0
2017-11-25,35.0
2017-11-26,31.0
2017-11-27,19.0
2017-11-28,22.0
2017-11-29,26.0
2017-11-30,25.0
2017-12-01,25.0
2017-12-02,26.0
2017-12-03,14.0
2017-12-04,9.0
2017-12-05,16.0
2017-12-06,23.0
2017-12-07,22.0
2017-12-08,26.0
2017-12-09,24.0
2017-12-10,25.0
2017-12-11,27.0
2017-12-12,27.0
2017-12-13,32.0
2017-12-14,32.0
2017-12-15,30.0
2017-12-16,11.0
2017-12-17,14.0
2017-12-18,28.0
2017-12-19,27.0
2017-12-20,8.0
2017-12-21,6.0
2017-12-22,19.0
2017-12-23,24.0
2017-12-24,28.0
2017-12-25,28.0
2017-12-26,27.0
2017-12-27,25.0
2017-12-28,28.0
2017-12-29,30.0
2017-12-30,28.0
2017-12-31,28.0
2018-01-01,28.0
2018-01-02,29.0
2018-01-03,29.0
2018-01-04,30.0
2018-01-05,29.0
2018-01-06,20.0
2018-01-07,22.0
2018-01-08,29.0
2018-01-09,23.0
2018-01-10,21.0
2018-01-11,26.0
2018-01-12,27.0
2018-01-13,25.0
2018-01-14,29.0
2018-01-15,28.0
2018-01-16,27.0
2018-01-17,27.0
2018-01-18,30.0
2018-01-19,10.0
2018-01-20,7.0
2018-01-21,6.0
2018-01-22,13.0
2018-01-23,16.0
2018-01-24,20.0
2018-01-25,5.0
2018-01-26,3.0
2018-01-27,12.0
2018-01-28,26.0
2018-01-29,31.0
2018-01-30,29.0
2018-01-31,29.0
2018-02-01,32.0
2018-02-02,32.0
2018-02-03,28.0
2018-02-04,27.0
2018-02-05,27.0
2018-02-06,25.0
2018-02-07,27.0
2018-02-08,30.0
2018-02-09,30.0
2018-02-10,19.0
2018-02-11,19.0
2018-02-12,13.0
2018-02-13,10.0
2018-02-14,9.0
2018-02-15,9.0
2018-02-16,18.0
2018-02-17,23.0
2018-02-18,9.0
2018-02-19,1.0
2018-02-20,0.0
2018-02-21,0.0
2018-02-22,3.0
2018-02-23,0.0
2018-02-24,5.0
2018-02-25,13.0
2018-02-26,12.0
2018-02-27,7.0
2018-02-28,8.0
2018-03-01,17.0
2018-03-02,16.0
2018-03-03,3.0
2018-03-04,0.0
2018-03-05,1.0
2018-03-06,15.0
2018-03-07,23.0
2018-03-08,22.0
2018-03-09,22.0
2018-03-10,25.0
2018-03-11,22.0
2018-03-12,24.0
2018-03-13,29.0
2018-03-14,14.0
2018-03-15,8.0
2018-03-16,12.0
2018-03-17,4.0
2018-03-18,1.0
2018-03-19,8.0
2018-03-20,20.0
2018-03-21,30.0
2018-03-22,24.0
2018-03-23,16.0
2018-03-24,18.0
2018-03-25,11.0
2018-03-26,8.0
2018-03-27,16.0
2018-03-28,26.0
2018-03-29,28.0
2018-03-30,27.0
2018-03-31,29.0
2018-04-01,26.0
2018-04-02,27.0
2018-04-03,24.0
2018-04-04,28.0
2018-04-05,31.0
2018-04-06,31.0
2018-04-07,25.0
2018-04-08,19.0
2018-04-09,30.0
2018-04-10,36.0
2018-04-11,23.0
2018-04-12,9.0
2018-04-13,18.0
2018-04-14,25.0
2018-04-15,26.0
2018-04-16,7.0
2018-04-17,5.0
2018-04-18,17.0
2018-04-19,14.0
2018-04-20,25.0
2018-04-21,28.0
2018-04-22,32.0
2018-04-23,28.0
2018-04-24,33.0
2018-04-25,32.0
2018-04-26,34.0
2018-04-27,31.0
2018-04-28,28.0
2018-04-29,23.0
2018-04-30,18.0
2018-05-01,25.0
2018-05-02,22.0
2018-05-03,27.0
2018-05-04,32.0
2018-05-05,33.0
2018-05-06,38.0
2018-05-07,34.0
2018-05-08,40.0
2018-05-09,34.0
2018-05-10,32.0
2018-05-11,26.0
2018-05-12,19.0
2018-05-13,26.0
2018-05-14,32.0
2018-05-15,29.0
2018-05-16,28.0
2018-05-17,24.0
2018-05-18,34.0
2018-05-19,34.0
2018-05-20,31.0
2018-05-21,32.0
2018-05-22,35.0
2018-05-23,32.0
2018-05-24,33.0
2018-05-25,31.0
2018-05-26,27.0
2018-05-27,33.0
2018-05-28,35.0
2018-05-29,37.0
2018-05-30,37.0
2018-05-31,29.0
2018-06-01,30.0
2018-06-02,35.0
2018-06-03,41.0
2018-06-04,39.0
2018-06-05,37.0
2018-06-06,35.0
2018-06-07,32.0
2018-06-08,37.0
2018-06-09,32.0
2018-06-10,30.0
2018-06-11,39.0
2018-06-12,43.0
2018-06-13,42.0
2018-06-14,39.0
2018-06-15,39.0
2018-06-16,35.0
2018-06-17,31.0
2018-06-18,30.0
2018-06-19,38.0
2018-06-20,42.0
2018-06-21,43.0
2018-06-22,40.0
2018-06-23,43.0
2018-06-24,46.0
2018-06-25,45.0
2018-06-26,46.0
2018-06-27,42.0
2018-06-28,38.0
