DATE TIME,FRT
2021-12-18,39.0
2021-12-19,39.0
2021-12-20,37.0
2021-12-21,36.0
2021-12-22,38.0
2021-12-23,50.0
2021-12-24,46.0
2021-12-25,44.0
2021-12-26,42.0
2021-12-27,40.0
2021-12-28,39.0
2021-12-29,40.0
2021-12-30,42.0
2021-12-31,39.0
2022-01-01,35.0
2022-01-02,41.0
2022-01-03,41.0
2022-01-04,42.0
2022-01-05,46.0
2022-01-06,47.0
2022-01-07,45.0
2022-01-08,43.0
2022-01-09,42.0
2022-01-10,46.0
2022-01-11,42.0
2022-01-12,43.0
2022-01-13,47.0
2022-01-14,43.0
2022-01-15,38.0
2022-01-16,47.0
2022-01-17,45.0
2022-01-18,49.0
2022-01-19,47.0
2022-01-20,46.0
2022-01-21,44.0
2022-01-22,43.0
2022-01-23,43.0
2022-01-24,43.0
2022-01-25,43.0
2022-01-26,46.0
2022-01-27,43.0
2022-01-28,45.0
2022-01-29,45.0
2022-01-30,41.0
2022-01-31,43.0
2022-02-01,42.0
2022-02-02,41.0
2022-02-03,41.0
2022-02-04,42.0
2022-02-05,42.0
2022-02-06,43.0
2022-02-07,46.0
2022-02-08,45.0
2022-02-09,47.0
2022-02-10,47.0
2022-02-11,49.0
2022-02-12,52.0
2022-02-13,53.0
2022-02-14,49.0
2022-02-15,41.0
2022-02-16,43.0
2022-02-17,45.0
2022-02-18,46.0
2022-02-19,46.0
2022-02-20,47.0
2022-02-21,39.0
2022-02-22,38.0
2022-02-23,36.0
2022-02-24,38.0
2022-02-25,38.0
2022-02-26,40.0
2022-02-27,44.0
2022-02-28,46.0
2022-03-01,48.0
2022-03-02,51.0
2022-03-03,52.0
2022-03-04,44.0
2022-03-05,38.0
2022-03-06,40.0
2022-03-07,44.0
2022-03-08,44.0
2022-03-09,47.0
2022-03-10,44.0
2022-03-11,46.0
2022-03-12,49.0
2022-03-13,45.0
2022-03-14,47.0
2022-03-15,52.0
2022-03-16,47.0
2022-03-17,51.0
2022-03-18,49.0
2022-03-19,48.0
2022-03-20,46.0
2022-03-21,48.0
2022-03-22,54.0
2022-03-23,56.0
2022-03-24,62.0
2022-03-25,59.0
2022-03-26,60.0
2022-03-27,57.0
2022-03-28,51.0
2022-03-29,45.0
2022-03-30,52.0
2022-03-31,43.0
2022-04-01,54.0
2022-04-02,56.0
2022-04-03,57.0
2022-04-04,46.0
2022-04-05,52.0
2022-04-06,54.0
2022-04-07,60.0
2022-04-08,66.0
2022-04-09,55.0
2022-04-10,47.0
2022-04-11,45.0
2022-04-12,38.0
2022-04-13,41.0
2022-04-14,46.0
2022-04-15,50.0
2022-04-16,55.0
2022-04-17,51.0
2022-04-18,45.0
2022-04-19,53.0
2022-04-20,47.0
2022-04-21,51.0
2022-04-22,48.0
2022-04-23,46.0
2022-04-24,54.0
2022-04-25,58.0
2022-04-26,50.0
2022-04-27,50.0
2022-04-28,45.0
2022-04-29,47.0
2022-04-30,56.0
2022-05-01,46.0
2022-05-02,55.0
2022-05-03,47.0
2022-05-04,58.0
2022-05-05,62.0
2022-05-06,54.0
2022-05-07,55.0
2022-05-08,50.0
2022-05-09,42.0
2022-05-10,42.0
2022-05-11,40.0
2022-05-12,49.0
2022-05-13,48.0
2022-05-14,60.0
2022-05-15,66.0
2022-05-16,56.0
2022-05-17,54.0
2022-05-18,64.0
2022-05-19,67.0
2022-05-20,57.0
2022-05-21,60.0
2022-05-22,63.0
2022-05-23,64.0
2022-05-24,68.0
2022-05-25,73.0
2022-05-26,68.0
2022-05-27,58.0
2022-05-28,62.0
2022-05-29,55.0
2022-05-30,54.0
2022-05-31,57.0
2022-06-01,64.0
2022-06-02,69.0
2022-06-03,61.0
2022-06-04,63.0
2022-06-05,62.0
2022-06-06,62.0
2022-06-07,65.0
2022-06-08,66.0
2022-06-09,66.0
2022-06-10,74.0
2022-06-11,74.0
2022-06-12,70.0
2022-06-13,57.0
2022-06-14,57.0
2022-06-15,67.0
2022-06-16,62.0
2022-06-17,56.0
2022-06-18,52.0
2022-06-19,57.0
2022-06-20,64.0
2022-06-21,70.0
2022-06-22,77.0
2022-06-23,77.0
2022-06-24,74.0
2022-06-25,75.0
2022-06-26,74.0
2022-06-27,76.0
2022-06-28,75.0
2022-06-29,74.0
2022-06-30,68.0
2022-07-01,64.0
2022-07-02,62.0
2022-07-03,55.0
2022-07-04,55.0
2022-07-05,64.0
2022-07-06,63.0
2022-07-07,61.0
2022-07-08,69.0
2022-07-09,65.0
2022-07-10,69.0
2022-07-11,75.0
2022-07-12,75.0
2022-07-13,69.0
2022-07-14,70.0
2022-07-15,72.0
2022-07-16,78.0
2022-07-17,80.0
2022-07-18,80.0
2022-07-19,78.0
2022-07-20,77.0
2022-07-21,75.0
2022-07-22,73.0
2022-07-23,70.0
2022-07-24,74.0
2022-07-25,72.0
2022-07-26,72.0
2022-07-27,70.0
2022-07-28,74.0
2022-07-29,76.0
2022-07-30,74.0
2022-07-31,75.0
2022-08-01,76.0
2022-08-02,74.0
2022-08-03,74.0
2022-08-04,81.0
2022-08-05,70.0
2022-08-06,65.0
2022-08-07,65.0
2022-08-08,66.0
2022-08-09,68.0
2022-08-10,64.0
2022-08-11,69.0
2022-08-12,69.0
2022-08-13,68.0
2022-08-14,73.0
2022-08-15,75.0
2022-08-16,77.0
2022-08-17,81.0
2022-08-18,78.0
2022-08-19,77.0
2022-08-20,77.0
2022-08-21,78.0
2022-08-22,71.0
2022-08-23,75.0
2022-08-24,78.0
2022-08-25,74.0
2022-08-26,69.0
2022-08-27,71.0
2022-08-28,69.0
2022-08-29,69.0
2022-08-30,71.0
2022-08-31,70.0
2022-09-01,78.0
2022-09-02,81.0
2022-09-03,78.0
2022-09-04,79.0
2022-09-05,82.0
2022-09-06,85.0
2022-09-07,85.0
2022-09-08,81.0
2022-09-09,83.0
2022-09-10,78.0
2022-09-11,73.0
2022-09-12,76.0
2022-09-13,65.0
2022-09-14,58.0
2022-09-15,58.0
2022-09-16,57.0
2022-09-17,62.0
2022-09-18,60.0
2022-09-19,62.0
2022-09-20,62.0
2022-09-21,59.0
2022-09-22,59.0
2022-09-23,65.0
2022-09-24,67.0
2022-09-25,72.0
2022-09-26,73.0
2022-09-27,66.0
2022-09-28,64.0
2022-09-29,66.0
2022-09-30,68.0
2022-10-01,68.0
2022-10-02,58.0
2022-10-03,62.0
2022-10-04,67.0
2022-10-05,69.0
2022-10-06,69.0
2022-10-07,71.0
2022-10-08,70.0
2022-10-09,71.0
2022-10-10,71.0
2022-10-11,72.0
2022-10-12,68.0
2022-10-13,67.0
2022-10-14,65.0
2022-10-15,59.0
2022-10-16,53.0
2022-10-17,54.0
2022-10-18,61.0
2022-10-19,64.0
2022-10-20,65.0
2022-10-21,66.0
2022-10-22,57.0
2022-10-23,47.0
2022-10-24,49.0
2022-10-25,55.0
2022-10-26,53.0
2022-10-27,53.0
2022-10-28,54.0
2022-10-29,47.0
2022-10-30,54.0
2022-10-31,56.0
2022-11-01,50.0
2022-11-02,44.0
2022-11-03,42.0
2022-11-04,46.0
2022-11-05,49.0
2022-11-06,54.0
2022-11-07,49.0
2022-11-08,47.0
2022-11-09,46.0
2022-11-10,44.0
2022-11-11,45.0
2022-11-12,44.0
2022-11-13,38.0
2022-11-14,46.0
2022-11-15,40.0
2022-11-16,48.0
2022-11-17,47.0
2022-11-18,46.0
2022-11-19,45.0
2022-11-20,47.0
2022-11-21,44.0
2022-11-22,44.0
2022-11-23,46.0
2022-11-24,47.0
2022-11-25,52.0
2022-11-26,49.0
2022-11-27,47.0
2022-11-28,44.0
2022-11-29,40.0
2022-11-30,44.0
2022-12-01,44.0
2022-12-02,39.0
2022-12-03,46.0
2022-12-04,52.0
2022-12-05,49.0
2022-12-06,43.0
2022-12-07,41.0
2022-12-08,43.0
2022-12-09,47.0
2022-12-10,50.0
2022-12-11,44.0
2022-12-12,42.0
2022-12-13,40.0
2022-12-14,43.0
2022-12-15,41.0
2022-12-16,41.0
2022-12-17,40.0
2022-12-18,38.0
2022-12-19,36.0
2022-12-20,36.0
2022-12-21,38.0
2022-12-22,37.0
2022-12-23,35.0
2022-12-24,32.0
2022-12-25,39.0
2022-12-26,40.0
2022-12-27,48.0
2022-12-28,41.0
2022-12-29,47.0
2022-12-30,50.0
2022-12-31,48.0
2023-01-01,46.0
2023-01-02,42.0
2023-01-03,49.0
2023-01-04,49.0
2023-01-05,48.0
2023-01-06,44.0
2023-01-07,48.0
2023-01-08,50.0
2023-01-09,53.0
2023-01-10,49.0
2023-01-11,49.0
2023-01-12,50.0
2023-01-13,54.0
2023-01-14,49.0
2023-01-15,46.0
2023-01-16,43.0
2023-01-17,43.0
2023-01-18,41.0
2023-01-19,42.0
2023-01-20,40.0
2023-01-21,42.0
2023-01-22,42.0
2023-01-23,41.0
2023-01-24,40.0
2023-01-25,42.0
2023-01-26,43.0
2023-01-27,44.0
2023-01-28,42.0
2023-01-29,44.0
2023-01-30,35.0
2023-01-31,38.0
2023-02-01,40.0
2023-02-02,42.0
2023-02-03,49.0
2023-02-04,46.0
2023-02-05,43.0
2023-02-06,38.0
2023-02-07,41.0
2023-02-08,42.0
2023-02-09,44.0
2023-02-10,47.0
2023-02-11,41.0
2023-02-12,42.0
2023-02-13,43.0
2023-02-14,39.0
2023-02-15,33.0
2023-02-16,38.0
2023-02-17,42.0
2023-02-18,40.0
2023-02-19,42.0
2023-02-20,44.0
2023-02-21,41.0
2023-02-22,34.0
2023-02-23,38.0
2023-02-24,40.0
2023-02-25,36.0
2023-02-26,39.0
2023-02-27,40.0
2023-02-28,40.0
2023-03-01,36.0
2023-03-02,39.0
2023-03-03,40.0
2023-03-04,43.0
2023-03-05,41.0
2023-03-06,40.0
2023-03-07,40.0
2023-03-08,41.0
2023-03-09,44.0
2023-03-10,54.0
2023-03-11,55.0
2023-03-12,53.0
2023-03-13,52.0
2023-03-14,54.0
2023-03-15,46.0
2023-03-16,46.0
2023-03-17,49.0
2023-03-18,51.0
2023-03-19,52.0
2023-03-20,52.0
2023-03-21,47.0
2023-03-22,47.0
2023-03-23,46.0
2023-03-24,42.0
2023-03-25,37.0
2023-03-26,37.0
2023-03-27,42.0
2023-03-28,49.0
2023-03-29,44.0
2023-03-30,44.0
2023-03-31,44.0
2023-04-01,41.0
2023-04-02,47.0
2023-04-03,41.0
2023-04-04,35.0
2023-04-05,41.0
2023-04-06,45.0
2023-04-07,54.0
2023-04-08,51.0
2023-04-09,54.0
2023-04-10,57.0
2023-04-11,52.0
2023-04-12,43.0
2023-04-13,41.0
2023-04-14,48.0
2023-04-15,51.0
2023-04-16,51.0
2023-04-17,44.0
2023-04-18,43.0
2023-04-19,40.0
2023-04-20,45.0
2023-04-21,51.0
2023-04-22,57.0
2023-04-23,58.0
2023-04-24,55.0
2023-04-25,53.0
2023-04-26,62.0
2023-04-27,62.0
2023-04-28,65.0
2023-04-29,64.0
2023-04-30,53.0
2023-05-01,46.0
2023-05-02,50.0
2023-05-03,50.0
2023-05-04,48.0
2023-05-05,50.0
2023-05-06,50.0
2023-05-07,48.0
2023-05-08,48.0
2023-05-09,47.0
2023-05-10,47.0
2023-05-11,47.0
2023-05-12,57.0
2023-05-13,63.0
2023-05-14,69.0
2023-05-15,68.0
2023-05-16,62.0
2023-05-17,68.0
2023-05-18,65.0
2023-05-19,64.0
2023-05-20,61.0
2023-05-21,59.0
2023-05-22,70.0
2023-05-23,60.0
2023-05-24,53.0
2023-05-25,54.0
2023-05-26,53.0
2023-05-27,55.0
2023-05-28,58.0
2023-05-29,58.0
2023-05-30,56.0
2023-05-31,52.0
2023-06-01,53.0
2023-06-02,57.0
2023-06-03,64.0
2023-06-04,68.0
2023-06-05,63.0
2023-06-06,60.0
2023-06-07,59.0
2023-06-08,60.0
2023-06-09,58.0
2023-06-10,59.0
2023-06-11,60.0
2023-06-12,58.0
2023-06-13,59.0
2023-06-14,63.0
2023-06-15,63.0
2023-06-16,64.0
2023-06-17,68.0
2023-06-18,64.0
2023-06-19,53.0
2023-06-20,51.0
2023-06-21,57.0
2023-06-22,58.0
2023-06-23,53.0
2023-06-24,57.0
2023-06-25,58.0
2023-06-26,55.0
2023-06-27,59.0
2023-06-28,60.0
2023-06-29,65.0
2023-06-30,75.0
2023-07-01,77.0
2023-07-02,79.0
2023-07-03,76.0
2023-07-04,73.0
2023-07-05,67.0
2023-07-06,62.0
2023-07-07,57.0
2023-07-08,59.0
2023-07-09,58.0
2023-07-10,55.0
2023-07-11,71.0
2023-07-12,73.0
2023-07-13,72.0
2023-07-14,73.0
2023-07-15,77.0
2023-07-16,82.0
2023-07-17,83.0
2023-07-18,82.0
2023-07-19,75.0
2023-07-20,73.0
2023-07-21,78.0
2023-07-22,79.0
2023-07-23,80.0
2023-07-24,73.0
2023-07-25,70.0
2023-07-26,76.0
2023-07-27,70.0
2023-07-28,67.0
2023-07-29,70.0
2023-07-30,69.0
2023-07-31,75.0
2023-08-01,72.0
2023-08-02,63.0
2023-08-03,61.0
2023-08-04,61.0
2023-08-05,73.0
2023-08-06,75.0
2023-08-07,77.0
2023-08-08,75.0
2023-08-09,67.0
2023-08-10,67.0
2023-08-11,71.0
2023-08-12,68.0
2023-08-13,72.0
2023-08-14,80.0
2023-08-15,78.0
2023-08-16,78.0
2023-08-17,78.0
2023-08-18,72.0
2023-08-19,71.0
2023-08-20,69.0
2023-08-21,68.0
2023-08-22,65.0
2023-08-23,72.0
2023-08-24,74.0
2023-08-25,67.0
2023-08-26,65.0
2023-08-27,68.0
2023-08-28,72.0
2023-08-29,73.0
2023-08-30,71.0
2023-08-31,74.0
2023-09-01,63.0
2023-09-02,63.0
2023-09-03,64.0
2023-09-04,56.0
2023-09-05,67.0
2023-09-06,68.0
2023-09-07,67.0
2023-09-08,70.0
2023-09-09,69.0
2023-09-10,69.0
2023-09-11,73.0
2023-09-12,69.0
2023-09-13,70.0
2023-09-14,71.0
2023-09-15,72.0
2023-09-16,66.0
2023-09-17,59.0
2023-09-18,66.0
2023-09-19,58.0
2023-09-20,62.0
2023-09-21,58.0
2023-09-22,62.0
2023-09-23,60.0
2023-09-24,60.0
2023-09-25,55.0
2023-09-26,57.0
2023-09-27,58.0
2023-09-28,60.0
2023-09-29,62.0
2023-09-30,56.0
2023-10-01,52.0
2023-10-02,59.0
2023-10-03,60.0
2023-10-04,63.0
2023-10-05,68.0
2023-10-06,70.0
2023-10-07,72.0
2023-10-08,72.0
2023-10-09,59.0
2023-10-10,54.0
2023-10-11,57.0
2023-10-12,55.0
2023-10-13,58.0
2023-10-14,60.0
2023-10-15,60.0
2023-10-16,63.0
2023-10-17,59.0
2023-10-18,61.0
2023-10-19,65.0
2023-10-20,67.0
2023-10-21,60.0
2023-10-22,56.0
2023-10-23,56.0
2023-10-24,58.0
2023-10-25,57.0
2023-10-26,52.0
2023-10-27,49.0
2023-10-28,47.0
2023-10-29,48.0
2023-10-30,50.0
2023-10-31,52.0
2023-11-01,52.0
2023-11-02,54.0
2023-11-03,55.0
2023-11-04,55.0
2023-11-05,58.0
2023-11-06,57.0
2023-11-07,49.0
2023-11-08,47.0
2023-11-09,48.0
2023-11-10,48.0
2023-11-11,48.0
2023-11-12,49.0
2023-11-13,56.0
2023-11-14,53.0
2023-11-15,52.0
2023-11-16,57.0
2023-11-17,55.0
2023-11-18,57.0
2023-11-19,46.0
2023-11-20,45.0
2023-11-21,49.0
2023-11-22,51.0
2023-11-23,49.0
2023-11-24,44.0
2023-11-25,42.0
2023-11-26,42.0
2023-11-27,44.0
2023-11-28,47.0
2023-11-29,44.0
2023-11-30,44.0
2023-12-01,43.0
2023-12-02,42.0
2023-12-03,45.0
2023-12-04,48.0
2023-12-05,44.0
2023-12-06,48.0
2023-12-07,48.0
2023-12-08,38.0
2023-12-09,41.0
2023-12-10,42.0
2023-12-11,42.0
2023-12-12,41.0
2023-12-13,42.0
2023-12-14,45.0
2023-12-15,46.0
2023-12-16,48.0
2023-12-17,50.0
2023-12-18,53.0
2023-12-19,57.0
2023-12-20,53.0
2023-12-21,50.0
2023-12-22,49.0
2023-12-23,51.0
2023-12-24,48.0
2023-12-25,48.0
2023-12-26,48.0
2023-12-27,52.0
2023-12-28,48.0
2023-12-29,51.0
2023-12-30,50.0
2023-12-31,47.0
2024-01-01,44.0
2024-01-02,43.0
2024-01-03,40.0
2024-01-04,37.0
2024-01-05,45.0
2024-01-06,42.0
2024-01-07,34.0
2024-01-08,37.0
2024-01-09,39.0
2024-01-10,37.0
2024-01-11,36.0
2024-01-12,38.0
2024-01-13,41.0
2024-01-14,45.0
2024-01-15,40.0
2024-01-16,41.0
2024-01-17,48.0
2024-01-18,46.0
2024-01-19,49.0
2024-01-20,53.0
2024-01-21,53.0
2024-01-22,50.0
2024-01-23,48.0
2024-01-24,50.0
2024-01-25,49.0
2024-01-26,45.0
2024-01-27,49.0
2024-01-28,49.0
2024-01-29,52.0
2024-01-30,55.0
2024-01-31,57.0
2024-02-01,48.0
2024-02-02,46.0
2024-02-03,45.0
2024-02-04,49.0
2024-02-05,50.0
2024-02-06,47.0
2024-02-07,42.0
2024-02-08,42.0
2024-02-09,40.0
2024-02-10,38.0
2024-02-11,42.0
2024-02-12,43.0
2024-02-13,44.0
2024-02-14,46.0
2024-02-15,49.0
2024-02-16,49.0
2024-02-17,51.0
2024-02-18,51.0
2024-02-19,54.0
2024-02-20,51.0
2024-02-21,49.0
2024-02-22,46.0
2024-02-23,47.0
2024-02-24,49.0
2024-02-25,50.0
2024-02-26,52.0
2024-02-27,47.0
2024-02-28,48.0
2024-02-29,51.0
2024-03-01,52.0
2024-03-02,46.0
2024-03-03,44.0
2024-03-04,44.0
2024-03-05,46.0
2024-03-06,47.0
2024-03-07,46.0
2024-03-08,47.0
2024-03-09,50.0
2024-03-10,47.0
2024-03-11,49.0
2024-03-12,49.0
2024-03-13,43.0
2024-03-14,48.0
2024-03-15,47.0
2024-03-16,52.0
2024-03-17,51.0
2024-03-18,54.0
2024-03-19,55.0
2024-03-20,55.0
2024-03-21,50.0
2024-03-22,56.0
2024-03-23,48.0
2024-03-24,45.0
2024-03-25,46.0
2024-03-26,44.0
2024-03-27,50.0
2024-03-28,48.0
2024-03-29,44.0
2024-03-30,47.0
2024-03-31,50.0
2024-04-01,48.0
2024-04-02,53.0
2024-04-03,54.0
2024-04-04,41.0
2024-04-05,41.0
2024-04-06,42.0
2024-04-07,44.0
2024-04-08,45.0
2024-04-09,52.0
2024-04-10,55.0
2024-04-11,58.0
2024-04-12,57.0
2024-04-13,43.0
2024-04-14,44.0
2024-04-15,47.0
2024-04-16,56.0
2024-04-17,57.0
2024-04-18,60.0
2024-04-19,58.0
2024-04-20,60.0
2024-04-21,59.0
2024-04-22,61.0
2024-04-23,52.0
2024-04-24,49.0
2024-04-25,51.0
2024-04-26,53.0
2024-04-27,47.0
2024-04-28,49.0
2024-04-29,46.0
2024-04-30,50.0
2024-05-01,47.0
2024-05-02,56.0
2024-05-03,55.0
2024-05-04,47.0
2024-05-05,43.0
2024-05-06,41.0
2024-05-07,49.0
2024-05-08,52.0
2024-05-09,59.0
2024-05-10,61.0
2024-05-11,65.0
2024-05-12,64.0
2024-05-13,61.0
2024-05-14,57.0
2024-05-15,65.0
2024-05-16,64.0
2024-05-17,55.0
2024-05-18,56.0
2024-05-19,55.0
2024-05-20,52.0
2024-05-21,56.0
2024-05-22,64.0
2024-05-23,55.0
2024-05-24,53.0
2024-05-25,50.0
2024-05-26,52.0
2024-05-27,63.0
2024-05-28,63.0
2024-05-29,58.0
2024-05-30,64.0
2024-05-31,68.0
2024-06-01,62.0
2024-06-02,57.0
2024-06-03,63.0
2024-06-04,58.0
2024-06-05,74.0
2024-06-06,76.0
2024-06-07,69.0
2024-06-08,62.0
2024-06-09,61.0
2024-06-10,63.0
2024-06-11,73.0
2024-06-12,72.0
2024-06-13,64.0
2024-06-14,62.0
2024-06-15,56.0
2024-06-16,61.0
2024-06-17,58.0
2024-06-18,62.0
2024-06-19,66.0
2024-06-20,61.0
2024-06-21,64.0
2024-06-22,74.0
2024-06-23,76.0
2024-06-24,75.0
2024-06-25,77.0
2024-06-26,72.0
2024-06-27,65.0
2024-06-28,67.0
2024-06-29,73.0
2024-06-30,73.0
2024-07-01,71.0
2024-07-02,76.0
2024-07-03,80.0
2024-07-04,82.0
2024-07-05,77.0
2024-07-06,82.0
2024-07-07,83.0
2024-07-08,81.0
2024-07-09,79.0
2024-07-10,77.0
2024-07-11,84.0
2024-07-12,80.0
2024-07-13,81.0
2024-07-14,77.0
2024-07-15,72.0
2024-07-16,67.0
2024-07-17,60.0
2024-07-18,70.0
2024-07-19,77.0
2024-07-20,80.0
2024-07-21,70.0
2024-07-22,76.0
2024-07-23,83.0
2024-07-24,81.0
2024-07-25,80.0
2024-07-26,69.0
2024-07-27,62.0
2024-07-28,57.0
2024-07-29,65.0
2024-07-30,67.0
2024-07-31,68.0
2024-08-01,76.0
2024-08-02,76.0
2024-08-03,78.0
2024-08-04,78.0
2024-08-05,73.0
2024-08-06,74.0
2024-08-07,79.0
2024-08-08,73.0
2024-08-09,76.0
2024-08-10,73.0
2024-08-11,76.0
2024-08-12,71.0
2024-08-13,66.0
2024-08-14,67.0
2024-08-15,68.0
2024-08-16,69.0
2024-08-17,67.0
2024-08-18,61.0
2024-08-19,63.0
2024-08-20,66.0
2024-08-21,67.0
2024-08-22,65.0
2024-08-23,57.0
2024-08-24,63.0
2024-08-25,59.0
2024-08-26,66.0
2024-08-27,71.0
2024-08-28,73.0
2024-08-29,70.0
2024-08-30,71.0
2024-08-31,73.0
2024-09-01,67.0
2024-09-02,63.0
2024-09-03,67.0
2024-09-04,76.0
2024-09-05,77.0
2024-09-06,75.0
2024-09-07,77.0
2024-09-08,75.0
2024-09-09,79.0
2024-09-10,65.0
2024-09-11,59.0
2024-09-12,56.0
2024-09-13,66.0
2024-09-14,68.0
2024-09-15,60.0
2024-09-16,56.0
2024-09-17,54.0
2024-09-18,61.0
2024-09-19,59.0
2024-09-20,61.0
2024-09-21,67.0
2024-09-22,69.0
2024-09-23,70.0
2024-09-24,72.0
2024-09-25,71.0
2024-09-26,57.0
2024-09-27,68.0
2024-09-28,69.0
2024-09-29,64.0
2024-09-30,67.0
2024-10-01,69.0
2024-10-02,71.0
2024-10-03,76.0
2024-10-04,76.0
2024-10-05,74.0
2024-10-06,76.0
2024-10-07,75.0
2024-10-08,74.0
2024-10-09,69.0
2024-10-10,67.0
2024-10-11,66.0
2024-10-12,61.0
2024-10-13,57.0
2024-10-14,62.0
2024-10-15,65.0
2024-10-16,60.0
2024-10-17,54.0
2024-10-18,50.0
2024-10-19,54.0
2024-10-20,59.0
2024-10-21,59.0
2024-10-22,60.0
2024-10-23,59.0
2024-10-24,52.0
2024-10-25,57.0
2024-10-26,58.0
2024-10-27,61.0
2024-10-28,52.0
2024-10-29,44.0
2024-10-30,50.0
2024-10-31,51.0
2024-11-01,44.0
2024-11-02,48.0
2024-11-03,45.0
2024-11-04,50.0
2024-11-05,51.0
2024-11-06,51.0
2024-11-07,50.0
2024-11-08,51.0
2024-11-09,50.0
2024-11-10,50.0
2024-11-11,43.0
2024-11-12,40.0
2024-11-13,45.0
2024-11-14,46.0
2024-11-15,43.0
2024-11-16,40.0
2024-11-17,43.0
2024-11-18,43.0
2024-11-19,40.0
2024-11-20,51.0
2024-11-21,52.0
2024-11-22,56.0
2024-11-23,51.0
2024-11-24,50.0
2024-11-25,51.0
2024-11-26,51.0
2024-11-27,48.0
2024-11-28,45.0
2024-11-29,45.0
2024-11-30,44.0
2024-12-01,47.0
2024-12-02,47.0
2024-12-03,47.0
2024-12-04,47.0
2024-12-05,49.0
2024-12-06,48.0
2024-12-07,47.0
2024-12-08,45.0
2024-12-09,46.0
2024-12-10,43.0
2024-12-11,42.0
2024-12-12,43.0
2024-12-13,45.0
2024-12-14,48.0
2024-12-15,40.0
2024-12-16,45.0
2024-12-17,48.0
2024-12-18,48.0
2024-12-19,43.0
2024-12-20,41.0
2024-12-21,43.0
2024-12-22,50.0
2024-12-23,51.0
2024-12-24,45.0
2024-12-25,41.0
2024-12-26,44.0
2024-12-27,49.0
2024-12-28,49.0
2024-12-29,53.0
2024-12-30,43.0
2024-12-31,42.0
2025-01-01,45.0
2025-01-02,
